"id1","id2","id3","id4","hhmid","s1eiii_63","s1eiii_64","s1eiii_65","s1eiii_66","s1eiii_67","s1eiii_68","s1eiii_69","s1eiii_70","s1eiii_71","s1eiii_72i","s1eiii_72ii","hhno"
1,6,2,21,1,2,,5,,,,,,,,,101002021
1,6,2,23,1,2,,5,,,,,,,,,101002023
1,6,2,23,2,2,,5,,,,,,,,,101002023
1,6,2,23,3,2,,8,,,,,,,,,101002023
1,6,2,24,2,2,,5,,,,,,,,,101002024
1,6,2,24,1,2,,7,,,,"DRIVING",832,7,5,,101002024
1,6,2,25,3,2,,8,,,,,,,,,101002025
1,6,2,25,2,2,,6,,,,,,4,10,,101002025
1,6,2,25,4,2,,8,,,,,,,,,101002025
1,6,2,25,1,2,,7,,,,"PRIMARY TEACHER",331,7,5,,101002025
1,6,2,28,5,2,,8,,,,,,,,,101002028
1,6,2,28,1,2,,5,,,,,,,,,101002028
1,6,2,28,3,2,,13,,,,,,11,6,,101002028
1,6,2,28,2,2,,5,,,,,,,,,101002028
1,6,2,28,4,2,,8,,,,,,,,,101002028
1,6,2,29,2,2,,13,,,,,,11,5,,101002029
1,6,2,37,1,2,,5,,,,,,,,,101002037
1,6,2,41,3,2,,8,,,,,,,,,101002041
1,6,2,41,2,2,,5,,,,,,,,,101002041
1,6,2,43,1,2,,1,,,3,,,1,2,,101002043
1,6,2,52,2,2,,5,,,,,,,,,101002052
1,8,13,8,1,2,,5,,,,,,,,,101013008
1,8,13,8,3,2,,8,,,,,,,,,101013008
1,8,13,8,2,2,,7,,,,"CASSAVA FARMING",621,6,0,,101013008
1,8,13,19,2,2,,5,,,,,,,,,101013019
1,8,13,19,3,2,,5,,,,,,,,,101013019
1,8,13,19,1,2,,5,,,,,,,,,101013019
1,8,13,20,4,,,8,,,,,,,,,101013020
1,8,13,20,2,,,5,,,,,,,,,101013020
1,8,13,20,1,,,5,,,,,,,,,101013020
1,8,13,20,3,,,5,,,,,,,,,101013020
1,8,13,28,2,2,,5,,,,,,,,,101013028
1,8,13,28,4,2,,8,,,,,,,,,101013028
1,8,13,28,1,2,,5,,,,,,,,,101013028
1,8,13,28,3,2,,8,,,,,,,,,101013028
1,8,13,30,1,2,,5,,,,,,,,,101013030
1,8,13,32,2,2,,5,,,,,,,,,101013032
1,8,13,32,1,2,,5,,,,,,,,,101013032
1,8,13,36,4,2,,8,,,,,,,,,101013036
1,8,13,36,1,2,,5,,,,,,,,,101013036
1,8,13,36,5,2,,8,,,,,,,,,101013036
1,8,13,36,3,2,,5,,,,,,,,,101013036
1,8,13,36,2,2,,5,,,,,,,,,101013036
1,8,13,48,2,2,,5,,,,,,,,,101013048
1,8,13,48,1,2,,5,,,,,,,,,101013048
1,8,13,66,1,2,,5,,,,,,,,,101013066
1,8,13,66,2,2,,8,,,,,,,,,101013066
1,8,13,67,2,2,,5,,,,,,,,,101013067
1,8,13,67,3,2,,5,,,,,,,,,101013067
1,8,13,67,1,2,,5,,,,,,,,,101013067
1,8,13,87,2,2,,5,,,,,,,,,101013087
1,8,13,87,1,2,,7,,,,"FARMING",621,8,0,,101013087
1,8,13,87,3,2,,5,,,,,,,,,101013087
1,8,13,87,4,2,,5,,,,,,,,,101013087
1,8,13,95,3,2,,5,,,,,,,,,101013095
1,8,13,95,2,2,,5,,,,,,,,,101013095
1,8,13,95,1,2,,5,,,,,,,,,101013095
1,8,13,103,1,2,,5,,,,,,,,,101013103
1,8,13,103,,,,,,,,,,,,,101013103
1,8,13,103,3,2,,8,,,,,,,,,101013103
1,8,14,11,2,2,,5,,,,,,,,,101014011
1,8,14,11,1,2,,5,,,,,,,,,101014011
1,8,14,15,2,2,,5,,,,,,,,,101014015
1,8,14,15,3,2,,8,,,,,,,,,101014015
1,8,14,15,4,2,,8,,,,,,,,,101014015
1,8,14,15,5,2,,8,,,,,,,,,101014015
1,8,14,15,6,2,,8,,,,,,,,,101014015
1,8,14,15,1,2,,5,,,,,,,,,101014015
1,8,14,22,1,2,,5,,,,,,,,,101014022
1,8,14,22,3,2,,8,,,,,,,,,101014022
1,8,14,22,4,2,,8,,,,,,,,,101014022
1,8,14,22,2,2,,5,,,,,,,,,101014022
1,8,14,33,2,2,,5,,,,,,,,,101014033
1,8,14,33,1,2,,5,,,,,,,,,101014033
1,8,14,36,1,2,,5,,,,,,,,,101014036
1,8,14,41,4,2,,8,,,,,,,,,101014041
1,8,14,41,5,2,,5,,,,,,,,,101014041
1,8,14,41,1,2,,5,,,,,,,,,101014041
1,8,14,41,2,2,,5,,,,,,,,,101014041
1,8,14,41,3,2,,5,,,,,,,,,101014041
1,8,14,46,5,2,,8,,,,,,,,,101014046
1,8,14,46,6,2,,8,,,,,,,,,101014046
1,8,14,46,7,2,,8,,,,,,,,,101014046
1,8,14,46,2,1,1,,1,1,5,,0,1,10,,101014046
1,8,14,46,1,2,,5,,,,,,,,,101014046
1,8,14,46,3,1,1,,1,1,5,,0,1,10,,101014046
1,8,14,46,4,2,,6,,,,,,3,5,,101014046
1,8,14,57,3,2,,8,,,,,,,,,101014057
1,8,14,57,7,2,,8,,,,,,,,,101014057
1,8,14,57,4,2,,8,,,,,,,,,101014057
1,8,14,57,2,2,,5,,,,,,,,,101014057
1,8,14,57,6,2,,8,,,,,,,,,101014057
1,8,14,57,1,2,,5,,,,,,,,,101014057
1,8,14,57,5,2,,8,,,,,,,,,101014057
1,8,14,61,1,2,,8,,,,,,,,,101014061
1,8,14,65,2,2,,5,,,,,,,,,101014065
1,8,14,65,1,2,,5,,,,,,,,,101014065
1,8,14,65,3,2,,8,,,,,,,,,101014065
1,8,14,69,2,2,,5,,,,,,,,,101014069
1,8,14,69,1,2,,5,,,,,,,,,101014069
1,8,14,82,3,2,,5,,,,,,,,,101014082
1,8,14,82,4,2,,5,,,,,,,,,101014082
1,8,14,82,1,2,,5,,,,,,,,,101014082
1,8,14,82,5,2,,8,,,,,,,,,101014082
1,8,14,82,2,2,,5,,,,,,,,,101014082
1,8,14,113,1,2,,5,,,,,,,,,101014113
1,8,14,118,1,,,,,,,,,,,,101014118
1,8,14,118,2,2,,5,,,,,,,,,101014118
1,8,14,129,2,2,,5,,,,,,,,,101014129
1,8,14,129,1,2,,5,,,,,,,,,101014129
1,8,15,6,2,2,,5,,,,,,,,,101015006
1,8,15,6,3,2,,8,,,,,,,,,101015006
1,8,15,6,4,2,,9,,,,"SUBSISTENT FARMING",621,6,,,101015006
1,8,15,6,,,,,,,,,,,,,101015006
1,8,15,9,1,2,,5,,,,,,,,,101015009
1,8,15,34,2,2,,8,,,,,,,,,101015034
1,8,15,34,1,2,,5,,,,,,,,,101015034
1,8,15,49,1,2,,5,,,,,,,,,101015049
1,8,15,55,3,2,,8,,,,,,,,,101015055
1,8,15,55,2,2,,8,,,,,,,,,101015055
1,8,15,55,1,2,,5,,,,,,,,,101015055
1,8,15,64,2,2,,5,,,,,,,,,101015064
1,8,15,64,1,2,,5,,,,,,,,,101015064
1,8,15,65,5,2,,8,,,,,,,,,101015065
1,8,15,65,9,2,,4,,,,,,,,,101015065
1,8,15,65,1,2,,5,,,,,,,,,101015065
1,8,15,65,,,,,,,,,,,,,101015065
1,8,15,65,2,2,,5,,,,,,,,,101015065
1,8,15,65,3,2,,8,,,,,,,,,101015065
1,8,15,65,7,2,,8,,,,,,,,,101015065
1,8,15,65,4,2,,8,,,,,,,,,101015065
1,8,15,65,6,2,,8,,,,,,,,,101015065
1,8,15,90,2,2,,5,,,,,,,,,101015090
1,8,15,90,1,2,,5,,,,,,,,,101015090
1,8,15,119,1,2,,5,,,,,,,,,101015119
1,8,15,119,3,2,,8,,,,,,,,,101015119
1,8,15,119,2,2,,5,,,,,,,,,101015119
1,8,15,120,3,2,,8,,,,,,,,,101015120
1,8,15,120,2,2,,8,,,,,,,,,101015120
1,8,15,120,1,2,,5,,,,,,,,,101015120
1,8,15,149,1,2,,7,,,,"FARMING",621,6,,,101015149
1,8,15,151,2,2,,5,,,,,,,,,101015151
1,8,15,151,1,2,,5,,,,,,,,,101015151
1,8,15,188,1,2,,5,,,,,,,,,101015188
1,8,15,191,3,2,,8,,,,,,,,,101015191
1,8,15,191,1,2,,5,,,,,,,,,101015191
1,8,15,191,2,2,,5,,,,,,,,,101015191
1,8,15,194,1,1,1,,3,3,3,"TAXI DRIVING (SPARE DRIVER)",832,3,10,,101015194
1,8,16,1,3,2,,8,,,,,,,,,101016001
1,8,16,1,2,2,,5,,,,,,,,,101016001
1,8,16,23,2,2,,5,,,,,,,,,101016023
1,8,16,23,1,2,,5,,,,,,,,,101016023
1,8,16,41,1,2,,5,,,,,,,,,101016041
1,8,16,41,4,2,,8,,,,,,,,,101016041
1,8,16,41,5,2,,8,,,,,,,,,101016041
1,8,16,41,2,1,,,,,,,,,,,101016041
1,8,16,41,3,2,,8,,,,,,,,,101016041
1,8,16,51,1,2,,5,,,,,,,,,101016051
1,8,16,53,2,2,,8,,,,,,,,,101016053
1,8,16,107,1,2,,9,,,,"RETAIL SALE OF FISH (SMOKED)",911,7,3,,101016107
1,8,16,111,3,2,,8,,,,,,,,,101016111
1,8,16,111,2,1,1,,3,4,5,,0,4,5,,101016111
1,8,16,137,4,2,,8,,,,,,,,,101016137
1,8,16,137,1,2,,5,,,,,,,,,101016137
1,8,16,137,5,2,,8,,,,,,,,,101016137
1,8,16,137,2,2,,8,,,,,,,,,101016137
1,8,16,144,1,2,,5,,,,,,,,,101016144
1,8,16,144,3,2,,8,,,,,,,,,101016144
1,8,16,144,4,2,,8,,,,,,,,,101016144
1,8,16,144,2,2,,5,,,,,,,,,101016144
1,8,16,145,1,2,,5,,,,,,,,,101016145
1,8,16,149,1,2,,5,,,,,,,,,101016149
1,8,16,152,1,2,,5,,,,,,,,,101016152
1,8,16,154,4,2,,8,,,,,,,,,101016154
1,8,16,154,1,2,,5,,,,,,,,,101016154
1,8,16,154,2,2,,5,,,,,,,,,101016154
1,8,16,163,2,2,,8,,,,,,,,,101016163
1,8,16,217,2,2,,5,,,,,,,,,101016217
1,8,16,217,4,2,,8,,,,,,,,,101016217
1,8,16,217,5,2,,8,,,,,,,,,101016217
1,8,16,217,3,2,,8,,,,,,,,,101016217
1,10,17,2,3,2,,3,3,3,5,,,1,3,,101017002
1,10,17,2,4,2,,8,,,,,,,,,101017002
1,10,17,2,1,2,,5,,,,,,,,,101017002
1,10,17,2,2,2,,5,,,,,,,,,101017002
1,10,17,4,3,2,,8,,,,,,,,,101017004
1,10,17,4,2,2,,5,,,,,,,,,101017004
1,10,17,11,2,2,,8,,,,,,,,,101017011
1,10,17,11,1,2,,5,,,,,,,,,101017011
1,10,17,11,3,2,,12,,,,,,12,,,101017011
1,10,17,19,2,2,,5,,,,,,,,,101017019
1,10,17,19,3,2,,8,,,,,,,,,101017019
1,10,17,20,2,2,,8,,,,,,,,,101017020
1,10,17,20,1,2,,5,,,,,,,,,101017020
1,10,17,21,6,2,,8,,,,,,,,,101017021
1,10,17,21,1,2,,5,,,,,,,,,101017021
1,10,17,21,4,2,,8,,,,,,,,,101017021
1,10,17,21,2,2,,5,,,,,,,,,101017021
1,10,17,21,3,2,,3,3,3,4,,,,2,,101017021
1,10,17,21,5,2,,8,,,,,,,,,101017021
1,10,17,22,2,2,,5,,,,,,,,,101017022
1,10,17,22,1,2,,5,,,,,,,,,101017022
1,10,17,22,3,2,,8,,,,,,,,,101017022
1,10,17,27,3,2,,8,,,,,,,,,101017027
1,10,17,27,2,2,,5,,,,,,,,,101017027
1,10,17,27,4,2,,8,,,,,,,,,101017027
1,10,17,27,1,2,,5,,,,,,,,,101017027
1,10,17,29,1,2,,5,,,,,,,,,101017029
1,10,17,31,2,2,,5,,,,,,,,,101017031
1,10,17,36,2,2,,5,,,,,,,,,101017036
1,10,17,36,1,2,,5,,,,,,,,,101017036
1,10,17,49,1,2,,8,,,,,,,,,101017049
1,10,17,51,2,2,,5,,,,,,,,,101017051
1,10,17,51,1,2,,5,,,,,,,,,101017051
1,10,17,56,5,2,,8,,,,,,,,,101017056
1,10,17,56,1,2,,5,,,,,,,,,101017056
1,10,17,56,2,2,,5,,,,,,,,,101017056
1,10,17,57,2,2,,5,,,,,,,,,101017057
1,10,17,57,3,2,,8,,,,,,,,,101017057
1,10,17,57,1,2,,5,,,,,,,,,101017057
1,10,18,2,3,2,,8,,,,,,,,,101018002
1,10,18,2,2,2,,5,,,,,,,,,101018002
1,10,18,2,1,2,,5,,,,,,,,,101018002
1,10,18,11,1,2,,5,,,,,,,,,101018011
1,10,18,14,5,2,,8,,,,,,,,,101018014
1,10,18,14,1,2,,5,,,,,,,,,101018014
1,10,18,14,3,2,,8,,,,,,,,,101018014
1,10,18,14,2,2,,5,,,,,,,,,101018014
1,10,18,14,6,2,,8,,,,,,,,,101018014
1,10,18,14,4,2,,17,,,,,,2,5,,101018014
1,10,18,18,1,2,,1,,,7,,,1,5,,101018018
1,10,18,26,1,2,,7,,,,"STALLS AND MARKET SALES PERSON",523,4,3,,101018026
1,10,18,27,1,2,,5,,,,,,,,,101018027
1,10,18,27,2,2,,5,,,,,,,,,101018027
1,10,18,27,3,2,,8,,,,,,,,,101018027
1,10,18,33,2,2,,8,,,,,,,,,101018033
1,10,18,33,4,2,,8,,,,,,,,,101018033
1,10,18,33,1,2,,5,,,,,,,,,101018033
1,10,18,33,3,2,,8,,,,,,,,,101018033
1,10,18,34,1,2,,7,,,,"CROP FARMING",611,7,10,,101018034
1,10,18,43,3,2,,8,,,,,,,,,101018043
1,10,18,43,2,2,,5,,,,,,,,,101018043
1,10,18,58,3,2,,8,,,,,,,,,101018058
1,10,18,58,2,2,,8,,,,,,,,,101018058
1,10,18,58,1,2,,5,,,,,,,,,101018058
1,10,18,59,1,2,,5,,,,,,,,,101018059
1,10,19,3,1,1,2,2,1,1,7,"ASSISTANT FINANCE MANAGER",122,1,10,,101019003
1,10,19,4,8,2,,8,,,,,,,,,101019004
1,10,19,4,1,2,,2,1,2,7,"ELECTRICIAN",724,1,10,,101019004
1,10,19,4,3,2,,8,,,,,,,,,101019004
1,10,19,4,2,2,,5,,,,,,,,,101019004
1,10,19,4,5,2,,8,,,,,,,,,101019004
1,10,19,4,4,2,,8,,,,,,,,,101019004
1,10,19,5,3,2,,8,,,,,,,,,101019005
1,10,19,5,2,2,,8,,,,,,,,,101019005
1,10,19,5,1,2,,5,,,,,,,,,101019005
1,10,19,6,3,2,,8,,,,,,,,,101019006
1,10,19,6,2,2,,5,,,,,,,,,101019006
1,10,19,8,1,2,,5,,,,,,,,,101019008
1,10,19,8,2,2,,8,,,,,,,,,101019008
1,10,19,9,2,2,,5,,,,,,,,,101019009
1,10,19,10,1,2,,5,,,,,,,,,101019010
1,10,19,10,2,2,,8,,,,,,,,,101019010
1,10,19,11,2,2,,7,,,,,,,,,101019011
1,10,19,11,4,2,,8,,,,,,,,,101019011
1,10,19,11,3,2,,8,,,,"DRESSMAKING (SEWING)",521,7,15,,101019011
1,10,19,13,2,2,,5,,,,,,,,,101019013
1,10,19,16,1,1,1,,1,5,2,"SECURITY",21,3,10,,101019016
1,10,19,17,3,2,,8,,,,,,,,,101019017
1,10,19,17,4,2,,8,,,,,,,,,101019017
1,10,19,17,2,2,,5,,,,,,,,,101019017
1,10,19,20,4,2,,7,,,,,,7,5,,101019020
1,10,19,20,2,2,,5,,,,,,,,,101019020
1,10,19,20,1,1,1,,1,,7,"DRIVING",832,1,10,,101019020
1,10,19,20,3,2,,8,,,,,,,,,101019020
1,10,20,2,1,2,,3,3,3,7,,,1,3,30,101020002
1,10,20,4,5,2,,8,,,,,,,,,101020004
1,10,20,4,1,2,,5,,,,,,,,,101020004
1,10,20,4,3,2,,8,,,,,,,,,101020004
1,10,20,4,4,2,,8,,,,,,,,,101020004
1,10,20,4,2,2,,5,,,,,,,,,101020004
1,10,20,6,1,2,,9,,,,"NURSE",223,4,10,,101020006
1,10,20,10,1,2,,9,,,,"WARD ASSISTANT",222,4,5,,101020010
1,10,20,14,2,2,,8,,,,,,,,,101020014
1,10,20,16,4,2,,8,,,,,,,,,101020016
1,10,20,16,2,2,,5,,,,,,,,,101020016
1,10,20,16,1,2,,5,,,,,,,,,101020016
1,10,20,16,3,2,,8,,,,,,,,,101020016
1,10,20,16,5,2,,8,,,,,,,,,101020016
1,10,20,18,2,2,,5,,,,,,,,,101020018
1,10,20,18,1,2,,5,,,,,,,,,101020018
1,10,20,21,1,2,,5,,,,,,,,,101020021
1,10,20,21,3,2,,8,,,,,,,,,101020021
1,10,20,21,2,2,,8,,,,,,,,,101020021
1,10,20,24,2,2,,8,,,,,,,,,101020024
1,10,20,25,2,2,,3,3,3,7,"STALL AND MARKET SALES PERSON",523,3,5,,101020025
1,10,20,26,1,2,,5,,,,,,,,,101020026
1,10,20,27,1,2,,7,,,,"CROP FARMING",621,4,3,,101020027
1,10,20,35,3,2,,8,,,,,,,,,101020035
1,10,20,35,2,2,,8,,,,,,,,,101020035
1,10,20,37,2,2,,3,1,3,7,,,1,3,,101020037
1,10,20,37,1,2,,5,,,,,,,,,101020037
1,10,20,43,1,2,,5,,,,,,,,,101020043
1,10,21,1,3,2,,8,,,,,,,,,101021001
1,10,21,1,1,2,,5,,,,,,,,,101021001
1,10,21,1,2,2,,8,,,,,,,,,101021001
1,10,21,7,2,2,,5,,,,,,,,,101021007
1,10,21,7,3,2,,8,,,,,,,,,101021007
1,10,21,7,1,2,,5,,,,,,,,,101021007
1,10,21,26,1,,,,,,,,,,,,101021026
1,10,21,26,3,2,,8,,,,,,,,,101021026
1,10,21,26,2,,,,,,,,,,,,101021026
1,10,21,26,4,2,,8,,,,,,,,,101021026
1,10,21,30,2,1,2,1,,,5,"ORANGE SELLER",523,1,5,,101021030
1,10,21,30,1,,,,,,,,,,,,101021030
1,10,21,45,1,2,,5,,,,,,,,,101021045
1,10,21,51,3,2,,8,,,,,,,,,101021051
1,10,21,51,2,2,,8,,,,,,,,,101021051
1,10,21,51,1,,,,,,,,,,,,101021051
1,10,21,54,7,2,,1,,,5,,0,1,5,,101021054
1,10,21,54,5,2,,8,,,,,,,,,101021054
1,10,21,54,1,2,,5,,,,,,,,,101021054
1,10,21,54,2,2,,5,,,,,,,,,101021054
1,10,21,54,4,2,,8,,,,,,,,,101021054
1,10,21,54,3,2,,8,,,,,,,,,101021054
1,10,21,54,6,,,,,,,,,,,,101021054
1,10,21,58,1,2,,5,,,,,,,,,101021058
1,10,21,58,2,2,,5,,,,,,,,,101021058
1,10,21,62,2,1,2,1,,,6,"CROP FARMING",611,1,10,,101021062
1,10,21,62,1,1,2,1,,,6,"CROP FARMING",611,1,10,,101021062
1,10,21,62,3,2,,8,,,,,,,,,101021062
1,10,21,63,1,2,,14,,,,,0,1,7,,101021063
1,10,21,67,2,2,,5,,,,,,,,,101021067
1,10,21,67,1,1,1,,2,1,7,"CROP FARMING",611,1,15,,101021067
1,10,21,68,1,1,2,2,1,2,7,"DRIVING",832,1,20,,101021068
1,10,21,68,3,2,,8,,,,,,,,,101021068
1,10,21,68,2,2,,5,,,,,,,,,101021068
1,10,21,69,2,2,,5,,,,,,,,,101021069
1,10,21,69,1,2,,5,,,,,,,,,101021069
1,10,21,69,3,2,,8,,,,,,,,,101021069
1,10,21,69,6,2,,8,,,,,,,,,101021069
1,10,21,69,5,2,,8,,,,,,,,,101021069
1,10,21,69,4,2,,8,,,,,,,,,101021069
1,10,27,4,5,2,,8,,,,,,,,,101027004
1,10,27,4,1,,,,,,,,,,,,101027004
1,10,27,4,2,2,,5,,,,,,,,,101027004
1,10,27,4,3,2,,8,,,,,,,,,101027004
1,10,27,4,4,2,,8,,,,,,,,,101027004
1,10,27,9,4,2,,8,,,,,,,,,101027009
1,10,27,9,3,2,,8,,,,,,,,,101027009
1,10,27,9,5,2,,8,,,,,,,,,101027009
1,10,27,9,2,2,,5,,,,,,,,,101027009
1,10,27,9,1,2,,5,,,,,,,,,101027009
1,10,27,9,6,2,,8,,,,,,,,,101027009
1,10,27,10,1,2,,5,,,,,,,,,101027010
1,10,27,11,1,,,,,,,,,,,,101027011
1,10,27,11,4,2,,8,,,,,,,,,101027011
1,10,27,11,2,2,,8,,,,,,,,,101027011
1,10,27,11,3,2,,8,,,,,,,,,101027011
1,10,27,13,3,2,,8,,,,,,,,,101027013
1,10,27,13,6,2,,8,,,,,,,,,101027013
1,10,27,13,2,2,,5,,,,,,,,,101027013
1,10,27,13,4,2,,8,,,,,,,,,101027013
1,10,27,13,1,2,,5,,,,,,,,,101027013
1,10,27,13,5,2,,8,,,,,,,,,101027013
1,10,27,20,2,2,,5,,,,,,,,,101027020
1,10,27,20,5,2,,12,,,,,,12,,,101027020
1,10,27,20,3,2,,8,,,,,,,,,101027020
1,10,27,20,1,2,,5,,,,,,,,,101027020
1,10,27,20,4,2,,8,,,,,,,,,101027020
1,10,27,23,1,2,,5,,,,,,,,,101027023
1,10,27,23,5,2,,8,,,,,,,,,101027023
1,10,27,23,4,2,,8,,,,,,,,,101027023
1,10,27,23,2,2,,5,,,,,,,,,101027023
1,10,27,23,3,2,,8,,,,,,,,,101027023
1,10,27,31,2,2,,5,,,,,,,,,101027031
1,10,27,31,1,2,,5,,,,,,,,,101027031
1,10,27,32,3,2,,3,,,,,,1,5,,101027032
1,10,27,32,2,2,,5,,,,,,,,,101027032
1,10,27,32,1,2,,5,,,,,,,,,101027032
1,10,27,40,1,2,,12,,,,"CROP FARMING",611,8,,,101027040
1,10,27,41,1,2,,1,,,5,"CROP FARMING",611,1,5,,101027041
1,10,27,42,1,1,1,,3,5,4,"HELP INBUILDING REPAIR",914,1,4,,101027042
1,10,27,46,2,2,,5,,,,,,,,,101027046
1,10,27,46,1,2,,5,,,,,,,,,101027046
1,11,31,1,5,2,,8,,,,,,,,,101031001
1,11,31,1,3,2,,5,,,,,,,,,101031001
1,11,31,1,1,2,,5,,,,,,,,,101031001
1,11,31,1,6,2,,8,,,,,,,,,101031001
1,11,31,1,4,2,,8,,,,,,,,,101031001
1,11,31,1,2,2,,8,,,,,,,,,101031001
1,11,31,5,2,1,2,5,,,,,,,,,101031005
1,11,31,5,1,1,2,5,,,,,,,,,101031005
1,11,31,15,1,2,,5,,,,,,,,,101031015
1,11,31,15,2,2,,8,,,,,,,,,101031015
1,11,31,17,4,1,2,6,,,,,,2,3,0,101031017
1,11,31,17,3,2,,8,,,,,,,,,101031017
1,11,31,17,1,1,2,6,,,,,,4,10,0,101031017
1,11,31,17,2,2,,8,,,,,,,,,101031017
1,11,31,21,3,1,2,15,,,,,,3,5,,101031021
1,11,31,21,1,1,2,5,,,,,,,,,101031021
1,11,31,21,,,,,,,,,,,,,101031021
1,11,31,24,1,2,,5,,,,,,,,,101031024
1,11,31,24,4,1,2,6,,,,,,1,5,0,101031024
1,11,31,24,3,2,,8,,,,,,,,,101031024
1,11,31,24,2,1,2,6,,,,,,4,5,0,101031024
1,11,31,30,2,2,,8,,,,,,,,,101031030
1,11,31,30,5,2,,8,,,,,,,,,101031030
1,11,31,30,4,2,,8,,,,,,,,,101031030
1,11,31,30,1,2,,5,,,,,,,,,101031030
1,11,31,30,3,1,2,6,,,,,,1,5,0,101031030
1,11,31,38,1,1,2,6,,,,,,3,3,,101031038
1,11,31,38,2,1,2,6,,,,,,3,5,,101031038
1,11,31,38,3,1,2,6,,,,,,3,10,,101031038
1,11,31,47,2,1,2,6,,,,,,4,7,,101031047
1,11,31,47,1,1,2,5,,,,,,,,,101031047
1,11,31,47,3,1,2,8,,,,,,,,,101031047
1,11,31,69,1,1,2,4,,,,,,,,,101031069
1,11,31,69,2,1,2,8,,,,,,,,,101031069
1,11,31,70,2,1,2,6,,,,,,3,6,,101031070
1,11,31,70,3,1,2,8,,,,,,,,,101031070
1,11,31,70,1,1,2,6,,,,,,3,8,,101031070
1,11,31,70,4,1,2,8,,,,,,,,,101031070
1,11,31,73,1,2,1,6,,,,,,3,10,0,101031073
1,11,31,73,3,2,2,8,,,,,,,,,101031073
1,11,31,73,2,2,2,5,,,,,,1,12,0,101031073
1,11,31,73,5,2,2,8,,,,,,,,,101031073
1,11,31,73,4,2,2,8,,,,,,,,,101031073
1,11,31,73,6,2,2,8,,,,,,,,,101031073
1,11,31,75,3,2,,8,,,,,,,,,101031075
1,11,31,75,5,2,,8,,,,,,,,,101031075
1,11,31,75,1,2,,5,,,,,,,,,101031075
1,11,31,75,2,2,,5,,,,,,,,,101031075
1,11,31,75,4,2,,8,,,,,,,,,101031075
1,11,31,84,6,2,,8,,,,,,,,,101031084
1,11,31,84,5,2,,8,,,,,,,,,101031084
1,11,31,84,1,2,,5,,,,,,,,,101031084
1,11,31,84,2,1,2,2,8,3,5,,,1,5,0,101031084
1,11,31,84,4,2,,8,,,,,,,,,101031084
1,11,31,84,3,2,1,,,,,,,,,,101031084
1,12,29,2,1,2,,5,,,,,,,,,101029002
1,12,29,2,2,2,,5,,,,,,,,,101029002
1,12,29,4,4,2,,8,,,,,,,,,101029004
1,12,29,4,1,2,,5,,,,,,,,,101029004
1,12,29,4,3,2,,8,,,,,,,,,101029004
1,12,29,4,2,2,,5,,,,,,,,,101029004
1,12,29,6,5,2,,8,,,,,,,,,101029006
1,12,29,6,4,2,,5,,,,,,,,,101029006
1,12,29,6,1,2,,5,,,,,,,,,101029006
1,12,29,6,2,2,,5,,,,,,,,,101029006
1,12,29,6,6,2,,8,,,,,,,,,101029006
1,12,29,6,3,2,,8,,,,,,,,,101029006
1,12,29,8,2,2,,8,,,,,,,,,101029008
1,12,29,8,1,2,,5,,,,,,,,,101029008
1,12,29,8,3,2,,8,,,,,,,,,101029008
1,12,29,11,1,2,,7,,,,"CHAINSAW OPERATOR",824,7,5,0,101029011
1,12,29,11,2,2,,6,,,,,,4,4,0,101029011
1,12,29,17,1,2,,5,,,,,,,,,101029017
1,12,29,20,1,2,,5,,,,,,,,,101029020
1,12,29,23,1,2,,7,,,,"CROP FARMING",611,4,3,0,101029023
1,12,29,23,3,2,,9,,,,,,4,2,0,101029023
1,12,29,23,2,2,,5,,,,,,,,,101029023
1,12,29,23,4,2,,8,,,,,,,,,101029023
1,12,29,29,4,2,,8,,,,,,,,,101029029
1,12,29,29,1,2,,5,,,,,,,,,101029029
1,12,29,29,2,2,,8,,,,,,,,,101029029
1,12,29,29,3,2,,8,,,,,,,,,101029029
1,12,29,33,2,2,,8,,,,,,,,,101029033
1,12,29,33,1,2,,5,,,,,,,,,101029033
1,12,29,33,3,2,,8,,,,,,,,,101029033
1,12,29,34,3,2,,8,,,,,,,,,101029034
1,12,29,34,8,2,,8,,,,,,,,,101029034
1,12,29,34,1,2,,5,,,,,,,,,101029034
1,12,29,34,7,2,,8,,,,,,,,,101029034
1,12,29,34,2,2,,5,,,,,,,,,101029034
1,12,29,34,5,2,,5,,,,,,,,,101029034
1,12,29,34,6,2,,8,,,,,,,,,101029034
1,12,29,34,4,2,,8,,,,,,,,,101029034
1,12,29,36,1,2,,7,,,,"CROP FARMING",611,4,2,0,101029036
1,12,29,37,1,2,,5,,,,,,,,,101029037
1,12,29,39,2,2,,8,,,,,,,,,101029039
1,12,29,39,1,2,,5,,,,,,,,,101029039
1,12,29,39,3,2,,8,,,,,,,,,101029039
1,12,29,40,1,2,,5,,,,,,,,,101029040
1,12,30,4,6,2,,8,,,,,,,,,101030004
1,12,30,4,2,1,2,1,,,3,"CROP FARMING",611,1,2,,101030004
1,12,30,4,1,1,2,2,1,2,3,"CROP FARMING",611,1,3,,101030004
1,12,30,4,4,2,,8,,,,,,,,,101030004
1,12,30,4,3,1,1,,1,2,3,,,1,3,,101030004
1,12,30,4,5,2,,5,,,,,,,,,101030004
1,12,30,5,3,2,,17,,,,,,2,8,,101030005
1,12,30,5,6,2,,8,,,,,,,,,101030005
