"id1","id2","id3","id4","hhmid","s1ei_1","s1ei_2","s1ei_3","s1ei_4","s1ei_5","s1ei_6i","s1ei_6ii","s1ei_7i","s1ei_7ii","s1ei_7iii","s1ei_8i","s1ei_8ii","s1ei_9","s1ei_10i","s1ei_10ii","s1ei_11","s1ei_12","s1ei_13i","s1ei_13ii","s1ei_14","s1ei_15","s1ei_16","s1ei_17","s1ei_18","s1ei_19","s1ei_20","s1ei_21","s1ei_22","s1ei_23","s1ei_24","s1ei_25i","s1ei_25ii","s1ei_25iii","s1ei_26","s1ei_27","s1ei_28","s1ei_29i","s1ei_29ii","hhno"
3,43,95,51,1,1,"DRIVER OF A SAND TRUK",832,"TRANSPORT",6023,15,,45,7,14,7,14,1,150,,3,2,,,,2,2,2,4,2,2,2,11,3,2,,,,,,,,,103095051
3,43,95,59,1,1,"CLEANER ZOOMLION",913,"ZOOMLION",9500,4,,49,6,3,6,3,1,50,,3,2,,,,2,2,1,1,2,2,2,11,,2,,,,,,,,,103095059
3,43,95,61,1,1,"COOK AT A BAR",741,"RESTAURANT",5520,,2,8,7,4,7,4,1,3,,1,1,1,,1,2,2,2,4,2,2,2,8,3,2,,,,,,,,,103095061
3,43,95,74,1,1,"ACCOUNTS CLERK AT PRIVATE SCHO",,,,1,,42,2,8,4,8,1,80,,3,2,,,,2,2,1,1,1,1,2,1,3,2,,,,,,,,,103095074
3,43,95,78,2,1,"HEALTH ASSISTANT",851,"HEALTH",8519,4,2,40,6,8,6,8,1,230,,3,2,,,,1,1,1,3,1,1,1,15,34,2,,,,,,,,,103095078
3,43,95,78,1,1,"REV. MINISTER",246,"RELIGION ORGANIZATION",9191,18,6,48,6,10,6,10,1,370,,3,1,100,,3,1,1,1,3,1,1,1,2,8,2,,,,,,,,,103095078
3,43,95,78,3,1,"JHS TEACHER",331,"EDUCATION",8010,2,9,40,5,6,5,6,1,120,,3,2,,,,1,1,1,3,2,1,2,14,12,2,,,,,,,,,103095078
3,43,96,81,1,1,"EXTENSION OFFICER",921,"AGRIC",140,9,,48,5,8,5,8,1,390,,3,2,,,,1,1,1,1,1,1,2,1,30,1,3,,,11,2,2,,,103096081
3,43,97,1,1,1,"CLERK AT AN IMPORT&EXPORT CO",419,"FISHING ACTIVITIES",501,6,,42,5,8,5,8,1,850,,3,2,,,,2,2,1,1,2,1,1,1,4,2,,,,,,,,,103097001
3,43,97,4,1,1,"SEAMSTRESS",521,"SEWING FABRICS",1810,15,,46,5,9,5,9,1,180,,3,2,,,,2,1,1,3,2,2,1,3,,2,,,,,,,,,103097004
3,43,97,15,1,1,"WAYBILL CLERK AT PORT",421,,6309,5,,42,6,12,7,12,1,300,,3,2,,,,2,2,1,4,2,2,2,21,40,2,,,,,,,,,103097015
3,43,97,19,1,1,"ASSISTANT MANAGER",131,"SERVICE",6309,,6,24,6,9,6,9,1,300,,3,2,,,,2,2,1,4,2,2,2,1,8,2,,,,,,,,,103097019
3,43,97,20,2,1,"PRIMARY TEACHER",233,"EDUCATION",8010,9,3,48,5,8,5,8,1,290,,3,2,,,,1,1,2,1,1,1,2,14,14,2,,,,,,,,,103097020
3,43,97,20,1,1,"LAB.TECH",322,"HOSPITAL",8519,12,4,48,6,8,6,8,1,600,,3,2,,,,2,1,2,1,1,1,1,15,4,2,,,,,,,,,103097020
3,43,97,22,1,1,"SECURITY MAN",21,"DEFENCE ACTIVITIES",7523,10,3,48,5,8,5,8,1,180,,3,2,,,,2,1,2,2,1,1,2,3,56,2,,,,,,,,,103097022
3,43,97,22,3,1,"ROOM ATTENDANT",913,"HOTEL",5510,2,3,40,5,8,7,8,1,100,,3,2,,,,2,2,2,2,2,2,2,8,12,2,,,,,,,,,103097022
3,43,97,29,1,1,"PRIVATE SECURITY",21,"SAFETY ACTIVITIES",7523,6,2,40,6,9,6,9,1,210,,3,2,,,,2,1,2,1,2,2,2,2,18,2,,,,,,,,,103097029
3,43,97,30,1,1,"COASTAL GUARD",21,"WATER TRANSPORTATION",6110,15,3,48,5,8,5,8,1,320,,3,2,,,,1,1,1,2,1,1,2,2,69,2,,,,,,,,,103097030
3,43,97,30,2,1,"TEACHER SPECIAL EDUCATION",234,"EDUCATION",8010,8,3,40,5,8,5,8,1,240,,3,2,,,,1,1,1,1,1,1,2,14,13,2,,,,,,,,,103097030
3,43,98,14,2,1,"PRIMARY TEACHER",233,"EDUCATION",8010,10,3,48,5,8,5,8,1,290,,3,2,,,,1,1,1,3,1,1,2,14,13,2,,,,,,,,,103098014
3,43,98,14,1,1,"CIVIL ENGINEERING",311,"ENGINEERING",4520,12,3,40,5,8,5,8,1,720,,3,2,,,,1,1,1,1,1,1,1,1,24,2,,,,,,,,,103098014
3,43,98,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103098015
3,43,98,15,2,1,"RETAIL SALES",523,"SALE OF GOODS",5240,4,1,40,5,8,5,40,1,100,,3,2,,,,2,2,2,1,2,2,2,9,4,2,,,,,,,,,103098015
3,43,98,15,4,1,"ESTATE ACTIVITIES",422,"ESTATE ACCOUNTANT",7020,2,6,40,5,8,,40,1,270,,3,2,,,,2,1,2,1,1,1,2,1,42,2,,,,,,,,,103098015
3,43,98,15,3,1,"FINANCIAL MARKETER",421,"FINANCIAL EXECUTIVE",6711,2,4,48,5,8,5,40,1,210,,3,2,,,,2,1,2,1,2,2,2,1,16,2,,,,,,,,,103098015
3,43,98,17,1,1,"ADMINISTRATION IN FISH FARMING",343,"VESSELS IN ENGAGED IN FISHING",501,19,6,45,6,10,6,60,1,500,,3,2,,,,2,1,2,4,2,1,2,1,105,2,,,,,,,,,103098017
3,43,98,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103098017
3,43,98,17,5,1,"COMPUTER SYSTEM PROGRAMMER",312,"DESIGNING & PROGRAMING",7229,3,6,40,5,8,5,40,1,290,,3,2,,,,1,1,2,1,1,1,1,1,16,2,,,,,,,,,103098017
3,43,98,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103098017
3,43,98,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103098017
3,43,98,29,1,1,"CLERK OFFICER",419,"FISHING ACTIVITIES",501,8,,45,5,8,5,8,1,600,,3,2,,,,2,2,1,1,1,1,1,1,5,2,,,,,,,,,103098029
3,43,98,31,1,1,"SECURITY MAN AT HARLEQUIN",21,"WHOLESALE OF VARIETY OF GOODS",5190,2,,48,6,12,6,12,1,300,,3,2,,,,1,1,1,1,1,1,1,3,7,2,,,,,,,,,103098031
3,43,98,31,2,1,"CATERER AT LAWRENCE WOLF SCHOO",512,"SCHOOL",8010,7,,40,5,9,5,10,1,250,,3,2,,,,1,1,1,3,2,1,2,14,3,2,,,,,,,,,103098031
3,43,98,52,1,1,"TEACHERS KG",233,"EDUCATION",8010,26,,45,5,9,5,9,1,300,,3,2,,,,2,1,1,3,1,1,2,14,3,1,,1,,5,5,2,,,103098052
3,43,98,55,1,1,"OFFICE CLERK",419,"PORT",501,2,6,52,6,10,4,8,1,300,,3,2,,,,2,2,1,4,2,2,2,21,5,2,,,,,,,,,103098055
3,43,98,60,1,1,"PERSONAL SERVICE WORKER",514,"PRINTING PRESS",2211,,3,12,5,7,4,6,1,100,,3,2,,,,2,2,2,4,2,1,2,1,,2,,,,,,,,,103098060
3,43,98,68,1,1,"CLERK",421,"FISHING COMPANY",501,1,,35,3,8,3,8,1,150,,3,1,10,5,3,2,2,2,4,2,2,2,1,6,2,,,,,,,,,103098068
3,43,98,74,1,1,"TREATMENT OF BROKEN ARMS AND L",514,"TREATMENT BROKEN ARMS",8512,20,,52,6,10,6,10,1,150,,3,2,,,,2,2,1,1,1,1,1,15,25,1,,,2,7,2,2,,,103098074
3,43,98,76,1,1,"CASHIER",421,"RETAIL OF MEDICAL GOODS",5231,3,,52,6,10,6,10,1,100,,3,2,,,,2,2,1,1,1,1,1,15,25,1,,2,,7,2,2,,,103098076
3,44,89,5,4,1,"ARTISTIC PROFESSIONAL",347,"OTHER BUSINESS",7430,4,2,40,5,7,5,7,1,320,,3,2,,,,1,1,1,1,1,1,1,1,13,2,,,,,,2,,,103089005
3,44,89,5,1,1,"KEEPS ORDER & PEACE",14,"SECURITY AND DEFENCE",7523,10,6,50,7,8,7,8,1,230,,3,2,,,,1,1,1,1,1,1,1,1,45,2,,,,,,2,,,103089005
3,44,89,5,3,1,"MEDIA & COMM.",346,"PUBLISHING AND PRINTING",2212,2,1,48,5,6,5,6,1,380,,3,2,,,,1,1,1,1,1,1,1,1,8,2,,,,,,2,,,103089005
3,44,89,29,1,1,"PRIMARY TEACHER",331,"EDUCATION",8010,3,,42,5,8,3,8,1,200,,3,2,,,,1,2,1,2,1,2,2,14,16,1,3,,2,5,2,2,,,103089029
3,44,89,31,1,1,"PACKING OF ARYTON DRUGS",913,"PHARMACEUTICAL",2429,3,,49,5,11,5,11,1,83,80,3,2,,,,1,2,2,1,1,1,1,3,,2,,,,,,,,,103089031
3,44,89,44,2,1,"HEAD TEACHER OF JHS",331,"EDUCATION",8021,35,,45,5,8,2,8,1,,,3,2,,,,1,1,1,3,1,,2,14,9,1,3,,,5,2,2,,,103089044
3,44,89,48,1,1,"NURSE HEALTH",323,"HEALTH",8511,6,2,48,6,8,6,8,1,390,,3,2,,,,1,1,1,3,1,1,1,15,98,2,,,,,,,,,103089048
3,44,89,48,2,1,"AGRIC OFFICER",123,"AGRIC",140,8,2,50,5,6,5,6,1,320,,3,2,,,,1,1,1,3,1,1,1,20,24,2,,,,,,,,,103089048
3,44,89,82,1,1,"DRIVING COMMERCIAL VEHICLE",832,"TRANSPORT",6021,17,,46,6,15,6,15,1,200,,3,2,,,3,2,1,2,4,2,2,2,11,25,2,,,,,,,,,103089082
3,44,91,9,1,1,"TEACHING PRE-PRIMARY",233,"EDUCATION",8010,2,,40,5,6,5,6,1,,,3,2,,,,1,1,2,1,2,1,2,14,16,2,,,,,,,,,103091009
3,44,91,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103091025
3,44,91,25,3,1,"RESEARCH ON MALARIA",346,"RESEARCH & EXPERIMENTAL DEV'T",7310,,4,16,5,9,5,9,1,133,,3,2,,,,2,2,2,2,2,1,2,1,15,2,,,,,,,,,103091025
3,44,91,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103091025
3,44,91,76,1,1,"CARETAKING OF BUILDINGS",21,"CARE TAKING",9500,13,,52,7,12,7,12,1,100,,3,2,,,,2,2,1,2,2,2,2,2,1,2,,,,,,,,,103091076
3,44,91,108,1,1,"FRENCH TEACHER JSS",232,"EDUCATION",8021,9,,35,,,4,7,1,85,,3,2,,,,2,2,1,4,2,2,2,14,12,2,,,,,,,,,103091108
3,44,91,131,1,1,"TEACHING PROFESSIONAL",331,"EDUCATION",8010,10,2,48,5,6,5,6,1,230,,3,2,,,,1,1,2,3,1,1,2,14,14,2,,,,,,,,,103091131
4,3,101,20,1,1,"ADMINISTRATIVE",343,"PUBLIC ADMINISTRATION",7514,1,,48,5,10,5,10,1,600,,3,1,50,,7,1,1,1,1,1,1,2,1,,1,,2,,3,2,2,,,104101020
4,3,101,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104101032
4,3,101,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104101032
4,3,101,32,3,1,"BUILDING & CONSRUCTION",931,"CONSRUCTION OF DWELLING",4520,,3,10,6,9,6,9,1,5,,1,2,,,,2,2,2,4,2,2,2,10,10,2,,,,,,,,,104101032
4,3,101,57,1,3,"SYSTEMS ADMINISTRATOR(IT)",213,"HARDWARE CONSULTANCY",7210,5,6,24,3,3,5,2,1,,,1,1,20,,2,2,2,2,4,2,1,2,1,15,1,,2,,2,5,1,300,,104101057
4,3,101,93,1,1,"SECURITY SUPERVISOR",21,"SECURITY ACTIVITIES",7492,12,,52,6,12,6,12,1,,,,2,,,,1,1,1,4,1,1,1,1,13,1,,,2,2,2,2,,,104101093
4,3,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104102002
4,3,102,2,3,1,"CARPENTRY",712,"CONSTRUCTION",2022,18,,40,2,8,7,8,1,180,,2,2,,,,2,2,2,4,2,2,2,11,16,2,,,,,,,,,104102002
4,3,102,3,1,1,"IMMIGRATION OFFICER",2,"IMMIGRATION SERVICE",7523,3,,52,6,12,6,12,1,,,3,2,,,,1,2,1,1,1,1,2,10,,2,,,,,,,,,104102003
4,3,102,13,1,1,"MASON",931,"CONSTRUCTION",4540,3,,50,6,10,7,10,1,36,,1,2,,,,2,2,2,2,2,2,2,16,20,2,,,,,,,,,104102013
4,3,102,19,1,2,"SECURITY (WATCHMAN)",21,"SERVICE",9500,1,,48,7,9,7,9,1,60,,3,2,,,,2,2,1,2,2,2,2,2,1,2,,,,,,,,,104102019
4,3,103,1,1,1,"SUPERVISOR AT DIAMOND CEMENT A",343,"DIAMOND CEMENT",7495,3,,48,7,12,6,12,1,24,,2,2,,,,1,1,1,1,1,1,1,11,,1,3,,,6,2,2,,,104103001
4,3,103,15,1,1,"BARBER",513,"HAIR CUT",9302,4,,52,8,7,7,8,1,10,,1,2,,,,2,2,1,2,2,2,2,4,1,2,,,,,,,,,104103015
4,3,103,20,1,1,"DRIVING",832,"DRIVERS AND MOBILE PLANT OPERA",6021,5,,35,6,6,6,6,1,6,,1,2,,,,2,1,2,4,2,2,2,12,2,,,,,,,,,,104103020
4,3,103,50,1,1,"OKADA BUSINESS",832,"TRANSPORT",6022,2,,50,7,10,7,10,1,30,,3,2,,,,2,2,2,2,2,2,2,11,1,2,,,,,,,,,104103050
4,3,103,125,1,1,"TEACHER",233,"EDUCATION",8020,15,,39,5,6,5,32,1,340,,3,2,,,,1,1,1,1,1,1,1,14,14,2,,,,,,,,,104103125
4,3,103,125,2,1,"TEACHER",233,"EDUCATION",8020,11,,39,5,7,5,35,1,330,,3,2,,,,1,1,1,1,1,1,1,14,16,2,,,,,,,,,104103125
4,6,114,4,1,1,"CHARCOAL PRODUCTION",932,"LABOURERS IN MINING",9600,2,,50,6,11,6,11,1,50,,3,1,50,,3,1,2,2,2,2,1,2,6,2,2,,,,,,,,,104114004
4,6,115,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104115007
4,6,115,7,2,1,"TEACHER",233,"TEACHING",8010,25,,38,5,7,5,7,1,,,3,2,,,,1,2,1,1,1,1,2,14,,2,,,,,,,,,104115007
4,6,115,20,1,1,"PHARMACY",211,"PHARMACEAUTICAL",8511,35,,52,5,12,6,12,1,,,,2,,,,2,1,1,1,1,1,1,15,15,2,,,,,,,,,104115020
4,6,115,23,2,1,"TEACHING",233,"EDUCATION",8010,22,,48,5,6,5,6,1,150,,3,2,,,,2,1,1,1,1,1,2,14,8,1,,2,,5,1,2,,,104115023
4,6,115,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104115023
4,6,115,31,1,1,"TEACHING",233,"EDUCATION",8010,20,,40,5,8,5,8,1,75,,3,2,,,,2,2,1,1,2,1,2,14,14,1,,1,,5,1,2,,,104115031
4,6,115,38,1,1,"CARPENTARY",712,"CONSTRUCTION",4520,10,,30,5,7,5,8,1,10,,1,2,,,,2,2,2,2,2,2,2,4,7,2,,,,,,,,,104115038
4,7,117,5,5,1,"COOKING",514,"EDUCATION",8010,1,,40,5,10,5,9,1,1,50,1,2,,,,2,2,2,4,,1,2,14,16,2,,,,,,,,,104117005
4,7,117,11,1,1,"MESSENGER",915,"BANKING",6519,4,,48,5,9,5,8,1,100,0,3,2,,,,1,1,1,1,1,1,2,1,65,2,,,,,,,,,104117011
4,7,117,12,1,1,"SECURITY",516,"DISTRICT ASSEMBLY",7511,9,,48,6,10,7,8,1,98,0,3,2,,,,1,1,1,1,1,1,2,1,,2,,,,,,,,,104117012
4,7,117,16,1,1,"DRIVING",111,"TRANSPORT",6022,5,,36,5,7,5,6,1,26,0,3,2,,,,2,1,2,4,2,2,2,12,,2,,,,,,,,,104117016
4,7,117,19,1,1,"NIGHT WATCHMAN",516,"DOMESTIC",9500,6,,40,7,9,7,9,1,30,0,3,2,,,,2,2,2,4,2,2,2,2,1,2,,,,,,,,,104117019
4,7,117,20,1,1,"DRIVING",832,"TRANSPORT",6022,6,,40,4,6,5,6,1,18,0,1,2,,,,2,1,2,4,2,2,2,12,,2,,,,,,,,,104117020
4,7,117,24,3,1,"SELLING FOOD AND DRINKS",911,"CATERING",5520,4,,48,6,7,6,7,1,45,0,3,2,,,,2,2,2,4,2,2,2,8,2,2,,,,,,,,,104117024
4,7,117,24,1,1,"SELLING FOOD AND DRINKS",911,"CATERING",5520,8,,48,6,7,5,8,1,80,0,3,2,,,,2,2,2,4,2,2,2,8,2,2,,,,,,,,,104117024
4,7,117,32,1,1,"COOKING",911,"CATERING",5520,21,,48,6,8,6,7,1,2,0,1,2,,,,2,2,2,4,2,2,2,13,8,2,,,,,,,,,104117032
4,7,117,34,2,1,"CHOP BAR",911,"CATERING",5520,,3,12,6,4,5,4,1,1,50,1,1,1,0,1,2,2,2,4,2,2,2,10,2,2,,,,,,,,,104117034
4,7,119,5,1,1,"MAISON",713,"CONSTRUCTION",4520,10,,30,3,10,5,10,1,8,,1,2,,,,2,2,2,4,2,2,2,19,6,2,,,,,,,,,104119005
4,7,119,13,1,1,"TEACHING",331,,8010,5,,38,5,2,5,2,1,285,,3,2,,,,1,1,2,4,1,2,2,14,6,2,,,,,,,,,104119013
4,7,119,22,1,1,"TEACHING",232,"TEACHING",8021,4,,40,5,6,5,6,1,185,,3,2,,,,2,1,1,4,1,1,2,14,16,1,5,,,5,1,2,,,104119022
4,7,119,24,1,1,"NURSE",323,"NURSING",8511,3,,44,6,8,6,8,1,330,,3,2,,,,1,1,2,4,1,1,2,15,,2,,,,,,,,,104119024
4,7,119,27,1,1,"CLEANING",913,"SANITATION",8519,26,,44,6,8,6,8,1,269,40,3,2,,,,2,1,2,4,1,1,2,15,160,2,,,,,,,,,104119027
4,7,119,39,2,1,"TEACHING",233,"SERVICE",8010,26,,43,5,5,5,5,1,135,8,3,2,,,,2,1,1,4,1,1,2,14,5,2,,,,,,,,,104119039
4,46,107,40,1,1,"TAPPING PALM WINE",921,"AGRIC, FISHERY, RELATED LABOUR",111,,2,8,7,4,7,4,1,45,,7,2,,,,2,2,2,4,2,2,2,6,2,2,,,,,,,,,104107040
4,46,107,66,1,1,"MASONERY",931,"CONSTRUCTION",4520,12,,35,3,9,3,9,1,50,,3,2,,,,2,2,2,4,2,2,2,11,3,2,,,,,,,,,104107066
4,46,108,15,3,1,"BAKERY",741,"CRAFT&RECALVED TRADES",1541,7,,1,7,8,7,8,1,50,,3,2,,,,2,2,2,4,2,2,2,3,15,2,,,,,,,,,104108015
4,46,108,15,4,1,"HOUSEHELP",913,"ELEMENTARY OCCUPATION",9700,,3,12,7,10,7,10,1,60,,3,2,,,,2,2,2,4,2,2,2,2,1,2,,,,,,,,,104108015
4,46,109,25,1,1,"HARVESTING CROPS ON FARM",921,"AGRIC, FISHERY & RELATED LABOU",111,20,,52,7,9,6,9,1,5,,1,2,,,,2,2,2,4,2,2,2,6,10,2,,,,,,,,,104109025
4,46,109,51,2,1,"KENTE WEAVING",733,"TEXTTILE",1711,4,,30,6,9,6,9,1,10,,2,2,,,2,2,2,2,2,2,2,2,2,1,2,,,,,,,,,104109051
4,46,109,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104109051
4,49,120,16,1,1,"LOTTO OPERATOR",134,"SERVICE",7412,6,,47,4,10,6,10,1,250,,3,2,,,,1,1,2,4,2,1,2,10,,2,,,,,,,,,104120016
4,49,120,25,1,1,"SALES WOMAN",96,"CLOTHING",5252,1,,35,5,6,5,6,1,3,,1,2,,,,2,2,2,4,2,2,2,11,2,2,,,,,,,,,104120025
4,49,120,28,1,1,"TEACHING",137,"EDUCATION",8010,4,,36,5,7,5,7,1,200,,3,2,,,,1,1,1,1,1,1,2,14,30,2,,,,,,,,,104120028
4,49,120,33,1,1,"TEACHING",137,"EDUCATION",8010,2,6,36,5,7,5,7,1,220,,3,2,,,,1,1,1,1,1,1,2,14,34,1,,,3,5,2,2,,,104120033
4,49,120,34,1,1,"TEACHING",137,"EDUCATION",8010,3,,36,5,7,5,7,1,220,,3,2,,,,1,1,1,1,1,1,2,14,34,2,,,,,,,,,104120034
4,49,123,3,1,1,"TEACHING",232,"EDUCATION",8021,5,,40,5,8,5,8,1,265,0,3,2,,,,2,1,2,4,1,1,2,14,3,2,,,,,,,,,104123003
4,49,123,35,1,1,"ELECTRICAL",724,"ELECTRICITY",4010,3,0,40,5,8,5,8,1,5,0,1,2,,,,2,2,2,4,2,2,2,4,2,2,,,,,,,,,104123035
4,49,124,5,2,1,"KITCHEN WORKER",11,"CARTERING",5520,,3,12,6,11,6,11,1,3,0,1,2,,,,2,2,2,4,2,2,2,10,3,2,,,,,,,,,104124005
4,49,124,5,1,1,"HOUSE HELP",36,"DOMESTIC",9500,5,,50,3,10,,,1,100,0,3,1,60,,3,2,2,2,1,2,2,2,2,1,2,,,,,,,,,104124005
4,49,124,12,1,1,"TEACHING",137,"EDUCATION",8021,18,,40,5,7,6,7,1,530,0,3,2,,,,1,1,1,1,1,2,2,14,35,2,,,,,,,,,104124012
4,49,124,12,2,1,"TEACHING",137,"EDUCATION",8010,17,,40,5,7,6,7,1,457,92,3,2,,,,1,1,1,1,1,2,2,14,16,2,,,,,,,,,104124012
4,49,124,33,1,1,"STEEL BENDING",48,"BUILDING",4220,15,,30,3,8,3,8,1,5,,1,2,,,,2,2,2,4,2,2,2,16,,2,,,,,,,,,104124033
4,50,126,17,3,1,"CARING FOR AGED",36,"HOUSE HELP",9500,,8,32,7,9,7,9,1,35,,3,2,,,,2,2,2,4,2,2,2,2,2,2,,,,,,,,,104126017
4,50,126,17,2,1,"CARING FOR AGED",36,"HOUSE HELP",9500,,2,8,7,7,7,7,1,50,,3,2,,,,2,2,2,4,2,2,2,2,2,2,,,,,,,,,104126017
4,50,126,20,1,1,"TEACHING",233,"EDUCATION",8010,4,,40,5,6,5,6,1,80,,3,2,,,,2,2,2,4,2,1,2,14,9,1,,2,,5,2,2,,,104126020
4,50,126,22,1,1,"SEWING",91,"TAILORING",1911,3,,52,5,8,5,8,1,3,,1,2,,,,2,2,2,4,2,2,2,4,4,2,,,,,,,,,104126022
4,50,126,41,2,1,"TEACHING",137,"EDUCATION",8010,12,,48,5,7,5,6,1,80,,3,2,,,,2,2,2,1,1,1,2,14,4,2,,,,,,,,,104126041
4,50,342,26,2,1,"TEACHING",137,"EDUCATION",8010,2,,12,5,6,5,30,1,50,,4,2,,,,2,2,2,4,2,2,2,14,6,2,,,,,,,,,104342026
4,51,127,14,1,1,"AKPETESHIE DISTILLERY",16,"MANUFACTURE OF BEVERGES",1551,,1,4,7,10,7,10,1,20,,3,1,4,0,3,2,2,2,4,2,2,2,6,3,2,,,,,,,,,104127014
4,51,127,28,1,1,"TEACHING",233,"EDUCATION",8010,3,,40,5,6,4,6,1,262,0,3,2,,,,1,1,2,2,1,1,2,14,6,1,,,3,5,5,2,,,104127028
4,51,127,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104127041
4,51,127,41,2,1,"TEACHER",233,"EDUCATION",8010,3,,40,5,6,4,7,1,70,0,3,2,,,,1,2,2,2,2,1,2,14,2,2,,,,,,,,,104127041
4,51,133,38,1,1,"TEACHING",333,"EDUCATION",8021,24,,40,5,6,5,6,1,457,,3,2,,,,1,1,2,2,1,1,2,14,5,2,,,,,,,,,104133038
4,53,105,12,3,1,"HARVEST CROPS FOR SOMEONE",921,"AGRIC., FISHERY & RELATED LAB.",112,1,,8,2,10,2,10,1,3,,1,1,7,,1,2,2,2,4,2,2,2,6,6,2,,,,,,,,,104105012
4,53,105,12,1,1,"HARVEST CROPS FOR SOMEONE",921,"AGRIC., FISHERY & RELATED LAB.",112,1,,8,2,10,2,10,1,3,,1,1,7,,1,2,2,2,4,2,2,2,6,6,2,,,,,,,,,104105012
4,53,105,12,2,1,"HARVEST CROPS FOR SOMEONE",921,"AGRIC., FISHERY & RELATED LAB.",112,1,,8,2,10,2,10,1,3,,1,1,7,,1,2,2,2,4,2,2,2,6,6,2,,,,,,,,,104105012
4,53,105,22,1,1,"DRIVING",832,"DRIVER&MOBILE PLANT OPERATORS",6022,7,,52,6,13,6,13,1,50,,3,1,15,,7,1,1,2,1,2,2,2,12,1,2,,,,,,,,,104105022
4,54,104,7,1,1,"PORTER(KAYAYO)",915,"PORTER",9309,10,,30,5,9,5,9,1,7,,1,2,,,,2,1,2,2,2,2,2,17,,2,,,,,,,,,104104007
4,54,104,13,2,2,"MASON",713,"CONSTRUCTION",4520,25,,40,5,9,3,9,1,70,,2,2,,,,2,2,2,4,2,2,2,20,3,2,,,,,,,,,104104013
4,54,104,14,1,1,"CARRIAGE OF LUGGAGES",915,"PORTER",9369,7,,52,7,12,7,12,1,6,50,1,1,4,,7,2,2,2,4,2,2,2,12,12,2,,,,,,,,,104104014
4,54,104,20,1,1,"PORTER",915,"SERVICE",9309,8,,48,2,6,6,12,1,12,,1,2,,,,2,1,2,4,2,2,2,12,7,2,,,,,,,,,104104020
4,54,104,35,3,1,"HEALTH ASST",222,"HEALTH",8511,3,6,52,7,8,7,8,1,200,,3,2,,,,1,2,2,4,2,2,2,15,215,2,,,,,,,,,104104035
4,54,104,35,1,1,"PASTOR",246,"RELIGION",9191,18,,52,7,3,7,3,1,,,3,2,,,,1,2,1,1,2,1,2,18,1,2,,,,,,,,,104104035
4,54,104,47,1,1,"MASON",713,"CONSTRUCTION",4520,11,,36,3,6,3,6,1,10,,1,2,,,,2,2,2,4,2,2,2,20,4,2,,,,,,,,,104104047
4,54,106,30,2,1,"SALE OF PROVISION",522,"SHOP SALES PERSON&DEMONSTRATOR",5211,1,,48,6,10,6,10,1,1,50,1,1,3,,1,2,2,2,4,2,2,2,9,4,2,,,,,,,,,104106030
4,54,106,33,1,1,"FISHING",615,"FISHERY",501,19,,48,6,9,6,9,1,25,,2,2,,,2,2,2,2,2,2,2,2,7,15,2,,,,,,,,,104106033
4,54,106,36,1,1,"FISHING",615,"FISHERY",501,15,,48,6,8,6,8,1,25,,2,2,,,,2,2,2,2,2,2,2,7,25,2,,,,,,,,,104106036
4,54,106,44,1,1,"MASON",713,"CONSTRUCTION",4520,4,,28,3,8,,,2,,,,2,,,,2,2,2,2,2,2,2,6,4,1,1,3,,9,4,2,,,104106044
4,54,106,54,1,1,"LOTTO OPERATOR",514,"SERVICE",134,18,,50,6,6,6,6,1,12,,1,2,,,,2,2,2,2,2,2,2,9,1,2,,,,,,,,,104106054
4,55,122,2,1,1,"DRIVING",832,"TRANSPORT",6022,,1,2,4,9,7,9,1,5,,1,2,,,,2,2,2,4,2,2,2,11,1,2,,,,,,,,,104122002
4,55,122,7,1,1,"SUPERVISOR IN AGRIC OFFICE",611,"AGRIC",111,35,,52,5,8,5,8,1,150,,3,2,,,,1,1,1,1,1,1,2,6,35,1,3,1,,9,4,2,,,104122007
4,55,122,9,4,1,"PORTERS",915,"TRANSPORT",6301,1,,40,2,6,2,6,1,4,0,1,2,,,,2,2,2,4,2,2,2,12,,2,,,,,,,,,104122009
4,55,122,16,1,1,"SALES GIRL",512,"TRADE",5520,,4,16,2,9,2,9,1,3,,1,1,1,50,1,2,2,2,4,2,2,2,9,2,2,,,,,,,,,104122016
