"id1","id2","id3","id4","cropno","s4bii_b74i","s4bii_b74ii","s4bii_b75i","s4bii_b75ii","s4bii_b76i","s4bii_b76ii","s4bii_b77","s4bii_b78","s4bii_b79","s4bii_b80","s4bii_b81","s4bii_b82","hhno"
8,142,277,11,13,,,,,,,,,,,,,108277011
8,142,277,11,7,,,,,,,,,,,,,108277011
8,142,277,11,11,,,,,,,,,,,,,108277011
8,142,277,11,6,,,,,,,,,,,,,108277011
8,142,277,11,1,5,"CASSAVA",9,18,4,18,3,2,,2,,,108277011
8,142,277,11,4,15,"GUINEA CORN",2,18,0.5,18,3,2,,2,,,108277011
8,142,277,11,14,,,,,,,,,,,,,108277011
8,142,277,11,9,,,,,,,,,,,,,108277011
8,142,277,11,8,,,,,,,,,,,,,108277011
8,142,277,11,2,19,"MAIZE",2,18,1,18,3,2,,2,,,108277011
8,142,277,11,5,,,,,,,,,,,,,108277011
8,142,277,14,3,,,,,,,,,,,,,108277014
8,142,277,14,9,,,,,,,,,,,,,108277014
8,142,277,14,11,,,,,,,,,,,,,108277014
8,142,277,14,7,,,,,,,,,,,,,108277014
8,142,277,14,10,,,,,,,,,,,,,108277014
8,142,277,14,2,5,"CASSAVA",6,18,2,18,3,2,,2,,,108277014
8,142,277,14,15,,,,,,,,,,,,,108277014
8,142,277,14,8,,,,,,,,,,,,,108277014
8,142,277,14,14,,,,,,,,,,,,,108277014
8,142,277,14,4,,,,,,,,,,,,,108277014
8,142,277,14,12,,,,,,,,,,,,,108277014
8,142,277,14,13,,,,,,,,,,,,,108277014
8,142,277,14,1,14,"GROUNDNUT",7,18,4,18,3,2,,2,,,108277014
8,142,277,14,6,,,,,,,,,,,,,108277014
8,142,277,14,5,,,,,,,,,,,,,108277014
8,142,277,20,1,40,"YAM",3000,26,2700,26,5,2,,2,,,108277020
8,142,277,20,11,,,,,,,,,,,,,108277020
8,142,277,20,8,,,,,,,,,,,,,108277020
8,142,277,20,10,,,,,,,,,,,,,108277020
8,142,277,20,14,,,,,,,,,,,,,108277020
8,142,277,20,15,,,,,,,,,,,,,108277020
8,142,277,20,6,,,,,,,,,,,,,108277020
8,142,277,20,3,,,,,,,,,,,,,108277020
8,142,277,20,2,14,"G'NUT",2,18,65,6,3,2,,2,,,108277020
8,142,277,20,4,,,,,,,,,,,,,108277020
8,142,277,20,9,,,,,,,,,,,,,108277020
8,142,277,20,5,,,,,,,,,,,,,108277020
8,142,277,20,7,,,,,,,,,,,,,108277020
8,142,277,20,12,,,,,,,,,,,,,108277020
8,142,277,20,13,,,,,,,,,,,,,108277020
8,142,277,21,7,,,,,,,,,,,,,108277021
8,142,277,21,15,,,,,,,,,,,,,108277021
8,142,277,21,6,,,,,,,,,,,,,108277021
8,142,277,21,2,5,"CASSAVA",5,18,4,18,5,2,,2,,,108277021
8,142,277,21,8,,,,,,,,,,,,,108277021
8,142,277,21,1,40,"YAM",200,26,150,26,5,2,,2,,,108277021
8,142,277,21,5,,,,,,,,,,,,,108277021
8,142,277,21,13,,,,,,,,,,,,,108277021
8,142,277,21,10,,,,,,,,,,,,,108277021
8,142,277,21,3,31,"RICE",5,18,3,18,3,2,,2,,,108277021
8,142,277,21,9,,,,,,,,,,,,,108277021
8,142,277,21,11,,,,,,,,,,,,,108277021
8,142,277,21,12,,,,,,,,,,,,,108277021
8,142,277,21,14,,,,,,,,,,,,,108277021
8,142,277,21,4,14,"G'NUT",25,6,15,6,3,2,,2,,,108277021
8,142,277,24,7,,,,,,,,,,,,,108277024
8,142,277,24,5,14,"G'NUT",5,18,4,18,3,2,,2,,,108277024
8,142,277,24,14,,,,,,,,,,,,,108277024
8,142,277,24,6,,,,,,,,,,,,,108277024
8,142,277,24,15,,,,,,,,,,,,,108277024
8,142,277,24,13,,,,,,,,,,,,,108277024
8,142,277,24,11,,,,,,,,,,,,,108277024
8,142,277,24,4,19,"MAIZE",1,18,20,6,3,2,,2,,,108277024
8,142,277,24,3,5,"CASSAVA",20,18,18,18,3,2,,2,,,108277024
8,142,277,24,9,,,,,,,,,,,,,108277024
8,142,277,24,12,,,,,,,,,,,,,108277024
8,142,277,24,10,,,,,,,,,,,,,108277024
8,142,277,24,8,,,,,,,,,,,,,108277024
8,142,277,24,2,15,"G'CORN",2,18,1,18,3,2,,2,,,108277024
8,142,277,24,1,40,"YAM",900,26,600,26,5,2,,2,,,108277024
8,142,277,25,13,,,,,,,,,,,,,108277025
8,142,277,25,6,,,,,,,,,,,,,108277025
8,142,277,25,7,,,,,,,,,,,,,108277025
8,142,277,25,1,40,"YAM",800,26,400,26,5,2,,2,,,108277025
8,142,277,25,15,,,,,,,,,,,,,108277025
8,142,277,25,11,,,,,,,,,,,,,108277025
8,142,277,25,10,,,,,,,,,,,,,108277025
8,142,277,25,8,,,,,,,,,,,,,108277025
8,142,277,25,14,,,,,,,,,,,,,108277025
8,142,277,25,5,,,,,,,,,,,,,108277025
8,142,277,25,4,,,,,,,,,,,,,108277025
8,142,277,25,12,,,,,,,,,,,,,108277025
8,142,277,25,3,19,"MAIZE",1,18,25,6,3,2,,2,,,108277025
8,142,277,25,9,,,,,,,,,,,,,108277025
8,142,277,25,2,31,"RICE",1,18,20,6,3,2,,2,,,108277025
8,142,277,26,3,15,"G'CORN",20,6,5,6,3,2,,2,,,108277026
8,142,277,26,2,14,"G'NUT",1,18,25,6,3,2,,2,,,108277026
8,142,277,26,5,,,,,,,,,,,,,108277026
8,142,277,26,14,,,,,,,,,,,,,108277026
8,142,277,26,8,,,,,,,,,,,,,108277026
8,142,277,26,15,,,,,,,,,,,,,108277026
8,142,277,26,7,,,,,,,,,,,,,108277026
8,142,277,26,9,,,,,,,,,,,,,108277026
8,142,277,26,12,,,,,,,,,,,,,108277026
8,142,277,26,4,19,"MAIZE",1,18,20,6,3,2,,2,,,108277026
8,142,277,26,1,40,"YAM",300,26,100,26,5,2,,2,,,108277026
8,142,277,26,10,,,,,,,,,,,,,108277026
8,142,277,26,13,,,,,,,,,,,,,108277026
8,142,277,26,6,,,,,,,,,,,,,108277026
8,142,277,26,11,,,,,,,,,,,,,108277026
8,142,277,28,13,,,,,,,,,,,,,108277028
8,142,277,28,3,15,"GUINEA CORN",4,18,2,18,3,2,,2,,,108277028
8,142,277,28,14,,,,,,,,,,,,,108277028
8,142,277,28,9,,,,,,,,,,,,,108277028
8,142,277,28,11,,,,,,,,,,,,,108277028
8,142,277,28,10,,,,,,,,,,,,,108277028
8,142,277,28,7,,,,,,,,,,,,,108277028
8,142,277,28,4,14,"GROUNDNUTS",7,18,1,18,3,2,,2,,,108277028
8,142,277,28,5,,,,,,,,,,,,,108277028
8,142,277,28,6,,,,,,,,,,,,,108277028
8,142,277,28,12,,,,,,,,,,,,,108277028
8,142,277,28,1,19,"MAIZE",10,18,5,18,3,2,,2,,,108277028
8,142,277,28,15,,,,,,,,,,,,,108277028
8,142,277,28,2,5,"CASSAVA",6,18,5,18,3,2,,2,,,108277028
8,142,277,28,8,,,,,,,,,,,,,108277028
8,142,277,30,3,31,"RICE",15,18,8,18,3,2,,2,,,108277030
8,142,277,30,7,14,"GROUNDNUTS",20,18,20,18,3,2,,2,,,108277030
8,142,277,30,13,,,,,,,,,,,,,108277030
8,142,277,30,2,19,"MAIZE",20,18,9,18,3,2,,2,,,108277030
8,142,277,30,9,,,,,,,,,,,,,108277030
8,142,277,30,15,,,,,,,,,,,,,108277030
8,142,277,30,6,3,"SOYABEANS",8,18,8,18,3,2,,2,,,108277030
8,142,277,30,11,,,,,,,,,,,,,108277030
8,142,277,30,8,,,,,,,,,,,,,108277030
8,142,277,30,4,5,"CASSAVA",15,18,13,18,3,2,,2,,,108277030
8,142,277,30,12,,,,,,,,,,,,,108277030
8,142,277,30,14,,,,,,,,,,,,,108277030
8,142,277,30,1,40,"YAM",1200,26,1186,26,7,2,,2,,,108277030
8,142,277,30,10,,,,,,,,,,,,,108277030
8,142,277,30,5,15,"GUINEA CORN",7,18,6,18,3,2,,2,,,108277030
8,142,277,32,13,,,,,,,,,,,,,108277032
8,142,277,32,9,,,,,,,,,,,,,108277032
8,142,277,32,2,19,"MAIZE",5,18,4,18,3,2,,2,,,108277032
8,142,277,32,8,,,,,,,,,,,,,108277032
8,142,277,32,12,,,,,,,,,,,,,108277032
8,142,277,32,6,,,,,,,,,,,,,108277032
8,142,277,32,15,,,,,,,,,,,,,108277032
8,142,277,32,14,,,,,,,,,,,,,108277032
8,142,277,32,1,40,"YAM",5000,26,800,26,2,2,,2,,,108277032
8,142,277,32,5,,,,,,,,,,,,,108277032
8,142,277,32,7,,,,,,,,,,,,,108277032
8,142,277,32,3,5,"CASSAVA",4,18,3,18,3,2,,2,,,108277032
8,142,277,32,10,,,,,,,,,,,,,108277032
8,142,277,32,11,,,,,,,,,,,,,108277032
8,142,277,32,4,15,"GUINEA CORN",2,18,2,18,3,2,,2,,,108277032
8,142,277,34,15,,,,,,,,,,,,,108277034
8,142,277,34,4,14,"GROUNDNUT",19,18,4,18,3,2,,2,,,108277034
8,142,277,34,13,,,,,,,,,,,,,108277034
8,142,277,34,10,,,,,,,,,,,,,108277034
8,142,277,34,1,40,"YAM",5700,26,700,26,5,2,,2,,,108277034
8,142,277,34,2,19,"MAIZE",15,18,1,18,3,2,,2,,,108277034
8,142,277,34,14,,,,,,,,,,,,,108277034
8,142,277,34,8,,,,,,,,,,,,,108277034
8,142,277,34,3,5,"CASSAVA",9,18,8,18,3,2,,2,,,108277034
8,142,277,34,5,,,,,,,,,,,,,108277034
8,142,277,34,9,,,,,,,,,,,,,108277034
8,142,277,34,11,,,,,,,,,,,,,108277034
8,142,277,34,7,,,,,,,,,,,,,108277034
8,142,277,34,6,,,,,,,,,,,,,108277034
8,142,277,34,12,,,,,,,,,,,,,108277034
8,142,277,36,6,,,,,,,,,,,,,108277036
8,142,277,36,2,5,"CASSAVA",5,18,2,18,3,2,,2,,,108277036
8,142,277,36,5,,,,,,,,,,,,,108277036
8,142,277,36,11,,,,,,,,,,,,,108277036
8,142,277,36,4,3,"BEANS",2,18,2,18,3,2,,2,,,108277036
8,142,277,36,9,,,,,,,,,,,,,108277036
8,142,277,36,7,,,,,,,,,,,,,108277036
8,142,277,36,12,,,,,,,,,,,,,108277036
8,142,277,36,3,14,"GROUNDNUTS",2,18,0.5,18,3,2,,2,,,108277036
8,142,277,36,10,,,,,,,,,,,,,108277036
8,142,277,36,1,40,"YAM",1000,26,400,26,2,2,,2,,,108277036
8,142,277,36,8,,,,,,,,,,,,,108277036
8,142,277,36,13,,,,,,,,,,,,,108277036
8,142,277,36,15,,,,,,,,,,,,,108277036
8,142,277,36,14,,,,,,,,,,,,,108277036
8,142,279,17,11,,,,,,,,,,,,,108279017
8,142,279,17,5,,,,,,,,,,,,,108279017
8,142,279,17,14,,,,,,,,,,,,,108279017
8,142,279,17,13,,,,,,,,,,,,,108279017
8,142,279,17,4,,,,,,,,,,,,,108279017
8,142,279,17,3,,,,,,,,,,,,,108279017
8,142,279,17,12,,,,,,,,,,,,,108279017
8,142,279,17,8,,,,,,,,,,,,,108279017
8,142,279,17,15,,,,,,,,,,,,,108279017
8,142,279,17,10,,,,,,,,,,,,,108279017
8,142,279,17,6,,,,,,,,,,,,,108279017
8,142,279,17,1,19,"MAIZE",4,18,3,18,3,2,,2,,,108279017
8,142,279,17,7,,,,,,,,,,,,,108279017
8,142,279,17,2,15,"G'CORN",1,18,30,6,3,2,,2,,,108279017
8,142,279,17,9,,,,,,,,,,,,,108279017
8,142,279,19,9,,,,,,,,,,,,,108279019
8,142,279,19,1,40,"YAM",300,26,25,26,5,2,,2,,,108279019
8,142,279,19,7,,,,,,,,,,,,,108279019
8,142,279,19,4,19,"MAIZE",30,18,25,18,3,2,,2,,,108279019
8,142,279,19,14,,,,,,,,,,,,,108279019
8,142,279,19,15,,,,,,,,,,,,,108279019
8,142,279,19,12,,,,,,,,,,,,,108279019
8,142,279,19,13,,,,,,,,,,,,,108279019
8,142,279,19,5,,,,,,,,,,,,,108279019
8,142,279,19,6,,,,,,,,,,,,,108279019
8,142,279,19,8,,,,,,,,,,,,,108279019
8,142,279,19,10,,,,,,,,,,,,,108279019
8,142,279,19,11,,,,,,,,,,,,,108279019
8,142,279,19,2,5,"CASSAVA",20,18,18,18,3,2,,2,,,108279019
8,142,279,19,3,15,"G'CORN",7,18,6,18,3,2,,2,,,108279019
8,142,279,61,2,,,,,,,,,,,,,108279061
8,142,279,61,13,,,,,,,,,,,,,108279061
8,142,279,61,4,,,,,,,,,,,,,108279061
8,142,279,61,6,,,,,,,,,,,,,108279061
8,142,279,61,1,19,"MAIZE",4,18,2,18,3,2,,2,,,108279061
8,142,279,61,5,,,,,,,,,,,,,108279061
8,142,279,61,12,,,,,,,,,,,,,108279061
8,142,279,61,8,,,,,,,,,,,,,108279061
8,142,279,61,11,,,,,,,,,,,,,108279061
8,142,279,61,3,,,,,,,,,,,,,108279061
8,142,279,61,15,,,,,,,,,,,,,108279061
8,142,279,61,9,,,,,,,,,,,,,108279061
8,142,279,61,7,,,,,,,,,,,,,108279061
8,142,279,61,14,,,,,,,,,,,,,108279061
8,142,279,61,10,,,,,,,,,,,,,108279061
8,142,279,95,12,,,,,,,,,,,,,108279095
8,142,279,95,4,,,,,,,,,,,,,108279095
8,142,279,95,10,,,,,,,,,,,,,108279095
8,142,279,95,5,,,,,,,,,,,,,108279095
8,142,279,95,7,,,,,,,,,,,,,108279095
8,142,279,95,8,,,,,,,,,,,,,108279095
8,142,279,95,3,,,,,,,,,,,,,108279095
8,142,279,95,2,31,"RICE",4,18,4,18,3,2,,2,,,108279095
8,142,279,95,14,,,,,,,,,,,,,108279095
8,142,279,95,13,,,,,,,,,,,,,108279095
8,142,279,95,15,,,,,,,,,,,,,108279095
8,142,279,95,11,,,,,,,,,,,,,108279095
8,142,279,95,1,40,"YAM",100,26,50,26,3,2,,2,,,108279095
8,142,279,95,6,,,,,,,,,,,,,108279095
8,142,279,95,9,,,,,,,,,,,,,108279095
8,142,279,96,6,,,,,,,,,,,,,108279096
8,142,279,96,7,,,,,,,,,,,,,108279096
8,142,279,96,13,,,,,,,,,,,,,108279096
8,142,279,96,15,,,,,,,,,,,,,108279096
8,142,279,96,3,,,,,,,,,,,,,108279096
8,142,279,96,5,,,,,,,,,,,,,108279096
8,142,279,96,12,,,,,,,,,,,,,108279096
8,142,279,96,14,,,,,,,,,,,,,108279096
8,142,279,96,8,,,,,,,,,,,,,108279096
8,142,279,96,11,,,,,,,,,,,,,108279096
8,142,279,96,1,19,"MAIZE",7,18,1.5,18,3,2,,2,,,108279096
8,142,279,96,10,,,,,,,,,,,,,108279096
8,142,279,96,4,,,,,,,,,,,,,108279096
8,142,279,96,9,,,,,,,,,,,,,108279096
8,142,279,96,2,5,"CASSAVA",11,18,6,18,3,2,,2,,,108279096
8,142,279,102,10,,,,,,,,,,,,,108279102
8,142,279,102,5,,,,,,,,,,,,,108279102
8,142,279,102,4,,,,,,,,,,2,,,108279102
8,142,279,102,14,,,,,,,,,,,,,108279102
8,142,279,102,13,,,,,,,,,,,,,108279102
8,142,279,102,8,,,,,,,,,,,,,108279102
8,142,279,102,9,,,,,,,,,,,,,108279102
8,142,279,102,1,19,"MAIZE",3,18,2.5,18,3,2,,2,,,108279102
8,142,279,102,3,5,"CASSAVA",5,18,4,18,3,2,,2,,,108279102
8,142,279,102,2,14,"GROUNDNUT",5.5,18,5,18,3,2,,2,,,108279102
8,142,279,102,6,,,,,,,,,,,,,108279102
8,142,279,102,12,,,,,,,,,,,,,108279102
8,142,279,102,15,,,,,,,,,,,,,108279102
8,142,279,102,11,,,,,,,,,,,,,108279102
8,142,279,102,7,,,,,,,,,,,,,108279102
8,142,279,111,12,,,,,,,,,,,,,108279111
8,142,279,111,13,,,,,,,,,,,,,108279111
8,142,279,111,1,40,"YAM",300,26,200,26,3,2,,2,,,108279111
8,142,279,111,4,14,"G'NUT",7,18,3,18,3,2,,2,,,108279111
8,142,279,111,5,19,"MAIZE",4,18,3,18,3,2,,2,,,108279111
8,142,279,111,2,5,"CASSAVA",6,18,5,18,3,2,,2,,,108279111
8,142,279,111,11,,,,,,,,,,,,,108279111
8,142,279,111,14,,,,,,,,,,,,,108279111
8,142,279,111,3,15,"G'CORN",4,18,3,18,3,2,,2,,,108279111
8,142,279,111,10,,,,,,,,,,,,,108279111
8,142,279,111,6,,,,,,,,,,,,,108279111
8,142,279,111,8,,,,,,,,,,,,,108279111
8,142,279,111,15,,,,,,,,,,,,,108279111
8,142,279,111,7,,,,,,,,,,,,,108279111
8,142,279,111,9,,,,,,,,,,,,,108279111
8,142,279,122,14,,,,,,,,,,,,,108279122
8,142,279,122,8,,,,,,,,,,,,,108279122
8,142,279,122,5,,,,,,,,,,,,,108279122
8,142,279,122,13,,,,,,,,,,,,,108279122
8,142,279,122,9,,,,,,,,,,,,,108279122
8,142,279,122,6,,,,,,,,,,,,,108279122
8,142,279,122,4,,,,,,,,,,,,,108279122
8,142,279,122,10,,,,,,,,,,,,,108279122
8,142,279,122,7,,,,,,,,,,,,,108279122
8,142,279,122,1,5,"CASSAVA",6,18,4,18,3,2,,2,,,108279122
8,142,279,122,15,,,,,,,,,,,,,108279122
8,142,279,122,11,,,,,,,,,,,,,108279122
8,142,279,122,3,19,"MAIZE",4,18,1,18,3,2,,2,,,108279122
8,142,279,122,12,,,,,,,,,,,,,108279122
8,142,279,122,2,40,"YAM",500,26,100,26,6,2,,2,,,108279122
8,142,279,125,13,,,,,,,,,,,,,108279125
8,142,279,125,1,40,"YAM",300,26,100,26,6,2,,2,,,108279125
8,142,279,125,5,,,,,,,,,,,,,108279125
8,142,279,125,15,,,,,,,,,,,,,108279125
8,142,279,125,14,,,,,,,,,,,,,108279125
8,142,279,125,8,,,,,,,,,,,,,108279125
8,142,279,125,2,19,"MAIZE",3,18,2,18,3,2,,2,,,108279125
8,142,279,125,12,,,,,,,,,,,,,108279125
8,142,279,125,9,,,,,,,,,,,,,108279125
8,142,279,125,7,,,,,,,,,,,,,108279125
8,142,279,125,4,,,,,,,,,,,,,108279125
8,142,279,125,3,5,"CASSAVA",5,18,4,18,3,2,,2,,,108279125
8,142,279,125,10,,,,,,,,,,,,,108279125
8,142,279,125,6,,,,,,,,,,,,,108279125
8,142,279,125,11,,,,,,,,,,,,,108279125
8,143,281,15,12,,,,,,,,,,,,,108281015
8,143,281,15,15,,,,,,,,,,,,,108281015
8,143,281,15,10,,,,,,,,,,,,,108281015
8,143,281,15,7,,,,,,,,,,,,,108281015
8,143,281,15,6,14,"G'NUT",1,18,12,6,3,2,,2,,,108281015
8,143,281,15,4,19,"MAIZE",1,18,10,6,3,2,,2,,,108281015
8,143,281,15,11,,,,,,,,,,,,,108281015
8,143,281,15,3,5,"CASSAVA",6,18,2,18,3,2,,2,,,108281015
8,143,281,15,8,,,,,,,,,,,,,108281015
8,143,281,15,1,40,"YAM",220,26,190,26,5,2,,1,2,"5",108281015
8,143,281,15,9,,,,,,,,,,,,,108281015
8,143,281,15,2,21,"MILLET",1,18,15,6,3,2,,2,,,108281015
8,143,281,15,5,15,"G'CORN",2,18,1,18,3,2,,2,,,108281015
8,143,281,15,14,,,,,,,,,,,,,108281015
8,143,281,15,13,,,,,,,,,,,,,108281015
8,143,281,34,4,19,"MAIZE",5,18,3,18,3,2,,2,,,108281034
8,143,281,34,5,15,"G'CORN",4,18,2,18,3,2,,2,,,108281034
8,143,281,34,8,,,,,,,,,,,,,108281034
8,143,281,34,3,5,"CASSAVA",12,18,8,18,3,2,,2,,,108281034
8,143,281,34,15,,,,,,,,,,,,,108281034
8,143,281,34,10,,,,,,,,,,,,,108281034
8,143,281,34,11,,,,,,,,,,,,,108281034
8,143,281,34,14,,,,,,,,,,,,,108281034
8,143,281,34,2,21,"MILLET",2,18,1,18,3,2,,2,,,108281034
8,143,281,34,1,40,"YAM",250,26,200,26,5,2,,1,5,"5",108281034
8,143,281,34,6,3,"BEANS",2,18,1,18,3,2,,2,,,108281034
8,143,281,34,13,,,,,,,,,,,,,108281034
8,143,281,34,12,,,,,,,,,,,,,108281034
8,143,281,34,7,,,,,,,,,,,,,108281034
8,143,281,34,9,,,,,,,,,,,,,108281034
8,143,281,41,10,,,,,,,,,,,,,108281041
8,143,281,41,7,,,,,,,,,,,,,108281041
8,143,281,41,9,,,,,,,,,,,,,108281041
8,143,281,41,12,,,,,,,,,,,,,108281041
8,143,281,41,3,19,"MAIZE",2,18,1,18,3,2,,2,,,108281041
8,143,281,41,4,14,"G'NUT",3,18,2,18,3,2,,2,,,108281041
8,143,281,41,6,,,,,,,,,,,,,108281041
8,143,281,41,13,,,,,,,,,,,,,108281041
8,143,281,41,15,,,,,,,,,,,,,108281041
8,143,281,41,2,21,"MILLET",1,18,15,6,3,2,,2,,,108281041
8,143,281,41,1,40,"YAM",300,26,200,26,5,2,,1,5,"5",108281041
8,143,281,41,5,15,"G'CORN",3,18,2,18,3,2,,2,,,108281041
8,143,281,41,14,,,,,,,,,,,,,108281041
8,143,281,41,11,,,,,,,,,,,,,108281041
8,143,281,41,8,,,,,,,,,,,,,108281041
8,143,281,45,8,,,,,,,,,,,,,108281045
8,143,281,45,11,,,,,,,,,,,,,108281045
8,143,281,45,1,40,"YAM",200,26,150,26,5,2,,2,,,108281045
8,143,281,45,10,,,,,,,,,,,,,108281045
8,143,281,45,13,,,,,,,,,,,,,108281045
8,143,281,45,7,,,,,,,,,,,,,108281045
8,143,281,45,12,,,,,,,,,,,,,108281045
8,143,281,45,9,,,,,,,,,,,,,108281045
8,143,281,45,6,,,,,,,,,,,,,108281045
8,143,281,45,4,15,"G'CORN",2,18,1,18,3,2,,2,,,108281045
8,143,281,45,15,,,,,,,,,,,,,108281045
8,143,281,45,3,14,"G'NUT",20,6,15,6,3,2,,2,,,108281045
8,143,281,45,14,,,,,,,,,,,,,108281045
8,143,281,45,5,5,"CASSAVA",7,18,5,18,3,2,,2,,,108281045
8,143,281,45,2,21,"MILLET",40,6,20,6,3,2,,2,,,108281045
8,143,281,51,9,,,,,,,,,,,,,108281051
8,143,281,51,3,15,"G'CORN",30,6,10,6,3,2,,2,,,108281051
8,143,281,51,10,,,,,,,,,,,,,108281051
8,143,281,51,13,,,,,,,,,,,,,108281051
8,143,281,51,8,,,,,,,,,,,,,108281051
8,143,281,51,2,19,"MAIZE",30,6,15,6,3,2,,2,,,108281051
8,143,281,51,15,,,,,,,,,,,,,108281051
8,143,281,51,7,,,,,,,,,,,,,108281051
8,143,281,51,5,,,,,,,,,,,,,108281051
8,143,281,51,1,40,"YAM",150,26,120,26,5,2,,1,5,"5",108281051
8,143,281,51,11,,,,,,,,,,,,,108281051
8,143,281,51,12,,,,,,,,,,,,,108281051
8,143,281,51,4,,,,,,,,,,,,,108281051
8,143,281,51,14,,,,,,,,,,,,,108281051
8,143,281,51,6,,,,,,,,,,,,,108281051
8,143,281,72,2,19,"MAIZE",2,18,1.5,18,3,2,,2,,,108281072
8,143,281,72,7,,,,,,,,,,,,,108281072
8,143,281,72,4,,,,,,,,,,,,,108281072
8,143,281,72,11,,,,,,,,,,,,,108281072
8,143,281,72,9,,,,,,,,,,,,,108281072
8,143,281,72,12,,,,,,,,,,,,,108281072
8,143,281,72,10,,,,,,,,,,,,,108281072
8,143,281,72,3,21,"MILLET",1,18,1,18,3,2,,2,,,108281072
8,143,281,72,6,,,,,,,,,,,,,108281072
8,143,281,72,8,,,,,,,,,,,,,108281072
8,143,281,72,1,14,"GROUNDNUTS",3,18,3,18,3,2,,2,,,108281072
8,143,281,72,15,,,,,,,,,,,,,108281072
8,143,281,72,13,,,,,,,,,,,,,108281072
8,143,281,72,14,,,,,,,,,,,,,108281072
8,143,281,72,5,,,,,,,,,,,,,108281072
8,143,281,73,10,,,,,,,,,,,,,108281073
8,143,281,73,2,14,"GROUNDNUT",5,18,2,18,3,2,,2,,,108281073
8,143,281,73,12,,,,,,,,,,,,,108281073
8,143,281,73,1,19,"MAIZE",4,18,3,18,3,2,,2,,,108281073
8,143,281,73,4,15,"GUINEA CORN",1,18,0.5,18,3,2,,2,,,108281073
8,143,281,73,3,31,"RICE",1,18,0.5,18,3,2,,2,,,108281073
8,143,281,73,5,3,"PIGEON PEA",1,18,0.75,18,3,2,,2,,,108281073
8,143,281,73,6,5,"CASSAVA",8,18,7,18,3,2,,2,,,108281073
8,143,281,73,7,3,"BEANS",30,6,15,6,3,2,,2,,,108281073
8,143,281,73,13,,,,,,,,,,,,,108281073
8,143,281,73,15,,,,,,,,,,,,,108281073
8,143,281,73,9,,,,,,,,,,,,,108281073
8,143,281,73,14,,,,,,,,,,,,,108281073
8,143,281,73,8,,,,,,,,,,,,,108281073
8,143,281,73,11,,,,,,,,,,,,,108281073
8,143,281,77,2,21,"MILLET",0.5,18,0.5,18,3,2,,2,,,108281077
8,143,281,77,10,,,,,,,,,,,,,108281077
8,143,281,77,11,,,,,,,,,,,,,108281077
8,143,281,77,8,,,,,,,,,,,,,108281077
8,143,281,77,5,23,"OKRO",7,6,3,6,3,2,,2,,,108281077
8,143,281,77,14,,,,,,,,,,,,,108281077
8,143,281,77,6,,,,,,,,,,,,,108281077
8,143,281,77,13,,,,,,,,,,,,,108281077
8,143,281,77,1,3,"BEANS",10,6,10,6,3,2,,2,,,108281077
8,143,281,77,4,27,"PEPPER",6,6,4,6,3,2,,2,,,108281077
8,143,281,77,15,,,,,,,,,,,,,108281077
8,143,281,77,9,,,,,,,,,,,,,108281077
8,143,281,77,7,,,,,,,,,,,,,108281077
8,143,281,77,12,,,,,,,,,,,,,108281077
8,143,281,77,3,3,"BAMBARA BEANS",0.5,18,0.5,18,3,2,,2,,,108281077
8,143,281,78,1,40,"YAM",180,26,160,26,5,2,,2,,,108281078
8,143,281,78,5,23,"OKRO",4,6,2,6,3,2,,2,,,108281078
8,143,281,78,9,,,,,,,,,,,,,108281078
8,143,281,78,15,,,,,,,,,,,,,108281078
8,143,281,78,2,14,"GROUNDNUT",1,18,0.5,18,3,2,,2,,,108281078
8,143,281,78,14,,,,,,,,,,,,,108281078
8,143,281,78,12,,,,,,,,,,,,,108281078
8,143,281,78,8,,,,,,,,,,,,,108281078
8,143,281,78,10,,,,,,,,,,,,,108281078
8,143,281,78,4,19,"MAIZE",1,18,30,6,3,2,,2,,,108281078
8,143,281,78,11,,,,,,,,,,,,,108281078
8,143,281,78,13,,,,,,,,,,,,,108281078
8,143,281,78,7,,,,,,,,,,,,,108281078
8,143,281,78,6,15,"GUINEA CORN",11,6,8,6,3,2,,2,,,108281078
8,143,281,78,3,21,"MILLET",9,6,4,6,3,2,,2,,,108281078
8,143,281,79,11,,,,,,,,,,,,,108281079
8,143,281,79,13,,,,,,,,,,,,,108281079
8,143,281,79,6,,,,,,,,,,,,,108281079
8,143,281,79,1,40,"YAM",200,26,100,26,5,2,,2,,,108281079
8,143,281,79,3,15,"GUINEA CORN",1,18,1,18,3,2,,2,,,108281079
8,143,281,79,2,19,"MAIZE",3,18,2.5,18,3,2,,2,,,108281079
8,143,281,79,4,3,"BEANS",0.5,18,20,6,3,2,,2,,,108281079
8,143,281,79,5,,,,,,,,,,,,,108281079
8,143,281,79,7,,,,,,,,,,,,,108281079
8,143,281,79,12,,,,,,,,,,,,,108281079
8,143,281,79,8,,,,,,,,,,,,,108281079
8,143,281,79,15,,,,,,,,,,,,,108281079
8,143,281,79,9,,,,,,,,,,,,,108281079
8,143,281,79,14,,,,,,,,,,,,,108281079
8,143,281,79,10,,,,,,,,,,,,,108281079
8,143,281,83,8,,,,,,,,,,,,,108281083
8,143,281,83,14,,,,,,,,,,,,,108281083
8,143,281,83,11,,,,,,,,,,,,,108281083
8,143,281,83,3,5,"CASSAVA",3,18,2,18,3,2,,2,,,108281083
