"id1","id2","id3","id4","entno","s5d_33i","s5d_33ii","s5d_33iii","s5d_33iv","s5d_34i","s5d_34ii","s5d_34iii","s5d_34iv","s5d_35i","s5d_35ii","s5d_35iii","s5d_35iv","s5d_36i","s5d_36ii","s5d_36iii","s5d_36iv","s5d_37i","s5d_37ii","s5d_37iii","s5d_37iv","s5d_38i","s5d_38ii","headage","hhsize","urbrur","hhweight","hhno"
4,3,102,36,1,"PERFUME",825,190,,"BODY CREAM",131,140,,,,,,,,,,,,,,,,46,5,1,674.936218261719,104102036
4,3,102,46,1,,,,,,,,,,,,,,,,,,,,,,,40,1,1,674.936218261719,104102046
4,3,103,20,1,"ALUMINIUM POTS",26,24,0,,,,,,,,,,,,,,,,,,,26,3,1,698.6181640625,104103020
4,3,103,29,1,,,,,,,,,,,,,,,,,,,,,,,39,8,1,698.6181640625,104103029
4,54,104,3,1,"GARI",489,4,,"GROUNDNUT",1240,4,50,"EGGS",1233,13,,"MILK",1260,15,80,"SUGAR",1088,17,,4,50,49,7,2,340.236114501953,104104003
4,54,104,18,1,,,,,,,,,,,,,,,,,,,,,,,52,1,2,340.236114501953,104104018
4,54,104,20,1,,,,,,,,,,,,,,,,,,,,,,,42,4,2,340.236114501953,104104020
4,54,104,35,1,"ORANGES",1257,200,,,,,,,,,,,,,,,,,,,,57,5,2,340.236114501953,104104035
4,54,104,46,1,"FISH(FRIED)",435,55,,,,,,,,,,,,,,,,,,,,49,4,2,340.236114501953,104104046
4,54,104,47,1,"FRESH FISH",298,115,,,,,,,,,,,,,,,,,,,,38,6,2,340.236114501953,104104047
4,54,104,50,1,"RAFFIA THATCH(GRASS)",911,120,,,,,,,,,,,,,,,,,,,,50,2,2,340.236114501953,104104050
4,53,105,2,1,,,,,,,,,,,,,,,,,,,,,,,43,1,2,404.687347412109,104105002
4,53,105,22,1,"AKPETESHIE",19,7,70,"MALT",1043,13,20,,,,,,,,,,,,,,,26,5,2,404.687347412109,104105022
4,53,105,30,1,,,,,,,,,,,,,,,,,,,,,,,32,3,2,404.687347412109,104105030
4,53,105,41,1,,,,,,,,,,,,,,,,,,,,,,,60,3,2,404.687347412109,104105041
4,53,105,42,1,,,,,,,,,,,,,,,,,,,,,,,40,5,2,404.687347412109,104105042
4,53,105,43,1,,,,,,,,,,,,,,,,,,,,,,,50,2,2,404.687347412109,104105043
4,54,106,5,1,"GARI",489,,70,"SUGAR",1088,,40,"GROUNDNUT",,60,,,,,,,,,,,,52,3,2,394.381225585938,104106005
4,54,106,13,1,,,,,,,,,,,,,,,,,,,,,,,45,3,2,394.381225585938,104106013
4,54,106,29,1,,,,,,,,,,,,,,,,,,,,,,,63,2,2,394.381225585938,104106029
4,54,106,30,2,"GUINESS",21,28,80,"AKPETESHIE",19,4,,"MALT",1043,24,,"COCA COLA",1043,11,,"FANTA",1043,16,,18,,43,6,2,394.381225585938,104106030
4,54,106,30,1,,,,,,,,,,,,,,,,,,,,,,,43,6,2,394.381225585938,104106030
4,54,106,32,1,,,,,,,,,,,,,,,,,,,,,,,44,5,2,394.381225585938,104106032
4,54,106,34,1,,,,,,,,,,,,,,,,,,,,,,,33,2,2,394.381225585938,104106034
4,46,107,43,1,,,,,,,,,,,,,,,,,,,,,,,49,3,2,440.971771240234,104107043
4,46,108,10,1,,,,,,,,,,,,,,,,,,,,,,,28,3,2,366.950958251953,104108010
4,46,108,16,1,"TOBACCO LEAVES",546,200,,,,,,,,,,,,,,,,,,,,36,3,2,366.950958251953,104108016
4,46,108,30,1,,,,,,,,,,,,,,,,,,,,,,,24,1,2,366.950958251953,104108030
4,46,109,28,1,,,,,,,,,,,,,,,,,,,,,,,45,4,2,450.881225585938,104109028
4,60,111,23,1,,,,,,,,,,,,,,,,,,,,,,,36,5,2,706.837219238281,104111023
4,60,111,53,1,"MALT",1043,6,,"SOAP",,21,,"MOSQUITO COIL",,1,20,,,,,,,,,30,,34,5,2,706.837219238281,104111053
4,60,111,70,1,"TIN FISH",1224,6,70,"TIN TOMATOES",1111,10,50,"BISCUIT",121,2,80,"CIGARETTE",278,12,,,,,,50,,35,3,2,706.837219238281,104111070
4,60,111,78,1,,,,,,,,,,,,,,,,,,,,,,,29,3,2,706.837219238281,104111078
4,60,112,1,1,"BEER",21,8,,"CASTLE BRIDGE",21,16,,"GUINESS",21,8,,"AKPETESHIE",19,10,,"MALT",1237,6,,600,,30,2,2,437.741760253906,104112001
4,60,112,12,1,"PALM KERNEL OIL",799,,,,,,,,,,,,,,,,,,,,,70,1,2,437.741760253906,104112012
4,60,112,63,1,,,,,,,,,,,,,,,,,,,,,,,35,2,2,437.741760253906,104112063
4,60,113,19,1,,,,,,,,,,,,,,,,,,,,,,,39,2,2,494.673736572266,104113019
4,6,114,1,1,,,,,,,,,,,,,,,,,,,,,,,30,2,2,601.587890625,104114001
4,6,114,7,1,,,,,,,,,,,,,,,,,,,,,,,70,3,2,601.587890625,104114007
4,6,114,7,2,"CLOTHES",289,105,,,,,,,,,,,,,,,,,,,,70,3,2,601.587890625,104114007
4,6,115,7,1,,,,,,,,,,,,,,,,,,,,,,,49,5,2,500.896057128906,104115007
4,6,115,18,1,,,,,,,,,,,,,,,,,,,,,,,51,2,2,500.896057128906,104115018
4,6,115,27,1,,,,,,,,,,,,,,,,,,,,,,,38,6,2,500.896057128906,104115027
4,6,115,31,1,,,,,,,,,,,,,,,,,,,,,,,49,4,2,500.896057128906,104115031
4,6,116,26,1,,,,,,,,,,,,,,,,,,,,,,,38,3,2,548.608154296875,104116026
4,6,116,41,1,,,,,,,,,,,,,,,,,,,,,,,44,2,2,548.608154296875,104116041
4,6,116,71,1,,,,,,,,,,,,,,,,,,,,,,,54,2,2,548.608154296875,104116071
4,7,117,4,1,"LOCAL GIN",19,100,,,,,,,,,,,,,,,,,,,,55,1,1,378.418182373047,104117004
4,7,117,5,1,,,,,,,,,,,,,,,,,,,,,,,65,7,1,378.418182373047,104117005
4,7,117,5,2,,,,,,,,,,,,,,,,,,,,,,,65,7,1,378.418182373047,104117005
4,7,117,7,1,"CASSAVA",228,10,,"PLANTAIN",1226,7,,,,,,,,,,,,,,,,59,9,1,378.418182373047,104117007
4,7,117,10,1,,,,,,,,,,,,,,,,,,,,,,,28,3,1,378.418182373047,104117010
4,7,117,11,1,"PHONE CARDS",1254,20,,"TRANSFER UNITS",10,,,,,,,,,,,,,,,,,25,3,1,378.418182373047,104117011
4,7,117,11,2,,,,,,,,,,,,,,,,,,,,,,,25,3,1,378.418182373047,104117011
4,7,117,12,1,,,,,,,,,,,,,,,,,,,,,,,47,2,1,378.418182373047,104117012
4,7,117,13,1,,,,,,,,,,,,,,,,,,,,,,,38,7,1,378.418182373047,104117013
4,7,117,16,1,,,,,,,,,,,,,,,,,,,,,,,34,4,1,378.418182373047,104117016
4,7,117,19,1,"GARI",489,10,,,,,,,,,,,,,,,,,,,,65,2,1,378.418182373047,104117019
4,7,117,20,1,,,,,,,,,,,,,,,,,,,,,,,35,5,1,378.418182373047,104117020
4,7,117,33,1,,,,,,,,,,,,,,,,,,,,,,,39,3,1,378.418182373047,104117033
4,7,117,33,2,"SPICES",1252,14,,"VEGETABLE OIL",1248,15,,"TIN MILK",1260,35,,"FRUIT JUICE",1043,23,,"CHILDREN'S TOYS",1223,20,,60,,39,3,1,378.418182373047,104117033
4,7,117,34,1,"SACHET WATER",1242,10,,,,,,,,,,,,,,,,,,,,55,2,1,378.418182373047,104117034
4,7,117,41,1,,,,,,,,,,,,,,,,,,,,,,,53,4,1,378.418182373047,104117041
4,7,117,41,2,"RICE",1244,300,,"SUGAR",1088,150,,"TIN FISH",1224,120,,"TOOTH PASTE",1222,40,,"BATTERY CELLS",1253,40,,400,,53,4,1,378.418182373047,104117041
4,62,118,17,1,"AKPETESHIE",19,10,,,,,,,,,,,,,,,,,,,,39,6,2,510.817596435547,104118017
4,62,118,21,1,,,,,,,,,,,,,,,,,,,,,,,57,1,2,510.817596435547,104118021
4,62,118,33,1,"PALM OIL",801,72,,,,,,,,,,,,,,,,,,,,67,5,2,510.817596435547,104118033
4,62,118,34,1,"BEER",21,45,,"GIN",21,15,,"AKPETESHIE",19,15,,"SOFT DRINKS",1043,25,,,,,,,,80,2,2,510.817596435547,104118034
4,7,119,2,1,"WHITECLAY/SHEELE",283,20,,,,,,,,,,,,,,,,,,,,40,3,2,330.055847167969,104119002
4,7,119,4,1,"SALT",926,5,,"GARI",489,6,,"TIN TOMATOES",1111,7,,"PALM OIL",108,1,,"CORN DOUGH",323,2,,,,68,2,2,330.055847167969,104119004
4,7,119,5,1,"KEY SOAP",1037,8,,,,,,,,,,,,,,,,,,,,34,4,2,330.055847167969,104119005
4,7,119,34,1,"FABRICS",289,7,,,,,,,,,,,,,,,,,,,,39,3,2,330.055847167969,104119034
4,7,119,38,1,"AKPETESHIE",19,8,,,,,,,,,,,,,,,,,,,,51,4,2,330.055847167969,104119038
4,7,119,41,1,"WHITECLAY(SHEELE)",283,10,,,,,,,,,,,,,,,,,,,,55,2,2,330.055847167969,104119041
4,7,119,43,1,,,,,,,,,,,,,,,,,,,,,,,39,3,2,330.055847167969,104119043
4,49,120,24,1,"FISH",435,104,,,,,,,,,,,,,,,,,,,,60,5,1,270.812652587891,104120024
4,49,120,27,1,"SUGAR",1088,170,,"FRYTOL",1290,33,,"TIN TOMATOES",1111,15,,"MAGGI CUBE",1252,72,,"SARDINES",1224,68,,100,,37,2,1,270.812652587891,104120027
4,49,120,40,1,"ONION",1227,70,,,,,,,,,,,,,,,,,,,,28,1,1,270.812652587891,104120040
4,49,120,41,1,,,,,,,,,,,,,,,,,,,,,,,45,1,1,270.812652587891,104120041
4,49,121,3,1,,,,,,,,,,,,,,,,,,,,,,,53,4,2,1833.87268066406,104121003
4,49,121,15,1,"PLASTIC BOWLS",858,70,,,,,,,,,,,,,,,,,,,,70,2,2,1833.87268066406,104121015
4,49,121,16,1,"PLASTIC BOWLS",858,90,,,,,,,,,,,,,,,,,,,,42,6,2,1833.87268066406,104121016
4,49,121,48,1,,,,,,,,,,,,,,,,,,,,,,,33,3,2,1833.87268066406,104121048
4,49,121,49,1,,,,,,,,,,,,,,,,,,,,,,,51,1,2,1833.87268066406,104121049
4,49,121,84,2,"FISH",435,4,,"OIL PALM",1248,2,,"SALT",962,1,20,"RICE",1244,11,,"PEPPER",1230,3,50,10,,62,2,2,1833.87268066406,104121084
4,49,121,84,1,,,,,,,,,,,,,,,,,,,,,,,62,2,2,1833.87268066406,104121084
4,49,121,102,1,"ALCOHOLIC DRINKS",21,100,,"SOFT DRINKS",1048,20,,,,,,,,,,,,,,,,34,2,2,1833.87268066406,104121102
4,49,121,103,1,,,,,,,,,,,,,,,,,,,,,,,71,3,2,1833.87268066406,104121103
4,49,121,130,1,,,,,,,,,,,,,,,,,,,,,,,59,2,2,1833.87268066406,104121130
4,55,122,2,1,,,,,,,,,,,,,,,,,,,,,,,41,3,2,830.432922363281,104122002
4,55,122,2,2,,,,,,,,,,,,,,,,,,,,,,,41,3,2,830.432922363281,104122002
4,55,122,3,1,"MAIZE",1273,35,,"FRYTOL",1248,67,,"CHARCOAL",257,70,,"MILK",1260,9,,"BISCUIT",121,30,,75,,50,9,2,830.432922363281,104122003
4,55,122,7,1,,,,,,,,,,,,,,,,,,,,,,,63,8,2,830.432922363281,104122007
4,55,122,8,1,,,,,,,,,,,,,,,,,,,,,,,37,1,2,830.432922363281,104122008
4,55,122,9,1,"PANACIN",1232,9,,"PARACETAMOL",1232,15,50,"EFPAC",1232,15,,"IBUCAP",1232,6,,"ALUMINIUM HYDROXIDE",1232,10,50,25,,75,4,2,830.432922363281,104122009
4,55,122,10,1,,,,,,,,,,,,,,,,,,,,,,,78,4,2,830.432922363281,104122010
4,55,122,14,1,,,,,,,,,,,,,,,,,,,,,,,45,2,2,830.432922363281,104122014
4,55,122,15,1,,,,,,,,,,,,,,,,,,,,,,,95,2,2,830.432922363281,104122015
4,55,122,16,1,,,,,,,,,,,,,,,,,,,,,,,35,4,2,830.432922363281,104122016
4,49,123,5,1,"FISH",435,65,0,,,,,,,,,,,,,,,,,,,36,5,2,485.995269775391,104123005
4,49,124,2,1,,,,,,,,,,,,,,,,,,,,,,,50,4,2,503.305572509766,104124002
4,49,124,25,1,"GARI",489,10,0,"SUGAR",1088,10,0,"GROUNDNUT",1240,10,0,,,,,,,,,,,61,4,2,503.305572509766,104124025
4,49,124,26,1,"UNDERWEAR",499,45,0,,,,,,,,,,,,,,,,,,,40,4,2,503.305572509766,104124026
4,49,124,48,1,"FISH",435,220,0,"CHICKEN",1233,328,0,,,,,,,,,,,,,,,42,5,2,503.305572509766,104124048
4,50,126,4,1,"GARI",489,7,50,"AMEN AOAP",1298,2,50,"SUGAR",1088,1,50,"GROUNDNUT",1240,1,40,"CAPTAIN WHISKY",21,2,,,,33,3,2,349.30908203125,104126004
4,50,126,14,1,,,,,,,,,,,,,,,,,,,,,,,33,4,2,349.30908203125,104126014
4,50,126,23,1,"FIREWOOD",433,10,,,,,,,,,,,,,,,,,,,,44,2,2,349.30908203125,104126023
4,50,126,25,2,,,,,,,,,,,,,,,,,,,,,,,65,3,2,349.30908203125,104126025
4,50,126,25,1,"BREAD",151,10,,"TIN TOMATOES",1111,8,,"GARI",489,6,,"SUGAR",1088,14,,"BANANA",1261,7,,10,,65,3,2,349.30908203125,104126025
4,50,126,42,1,,,,,,,,,,,,,,,,,,,,,,,25,1,2,349.30908203125,104126042
4,51,127,12,1,,,,,,,,,,,,,,,,,,,,,,,37,7,2,372.596374511719,104127012
4,51,127,15,1,,,,,,,,,,,,,,,,,,,,,,,32,4,2,372.596374511719,104127015
4,51,127,23,1,"FISH",435,80,0,"GARI",489,60,0,,,,,,,,,,,,,,,39,5,2,372.596374511719,104127023
4,51,127,23,2,,,,,,,,,,,,,,,,,,,,,,,39,5,2,372.596374511719,104127023
4,51,127,25,1,,,,,,,,,,,,,,,,,,,,,,,65,6,2,372.596374511719,104127025
4,51,127,42,1,,,,,,,,,,,,,,,,,,,,,,,48,6,2,372.596374511719,104127042
4,59,128,12,1,"FISH",435,110,,,,,,,,,,,,,,,,,,,,61,2,1,403.709686279297,104128012
4,59,128,15,1,,,,,,,,,,,,,,,,,,,,,,,33,6,1,403.709686279297,104128015
4,59,128,21,1,,,,,,,,,,,,,,,,,,,,,,,56,14,1,403.709686279297,104128021
4,59,128,21,2,"MAIZE",1273,80,,,,,,,,,,,,,,,,,,,,56,14,1,403.709686279297,104128021
4,59,128,24,1,"AKPETESHIE",19,30,,,,,,,,,,,,,,,,,,,,36,2,1,403.709686279297,104128024
4,59,128,28,1,"CLOTH",289,1100,,,,,,,,,,,,,,,,,,,,45,6,1,403.709686279297,104128028
4,59,128,42,1,"TOWEL",1268,30,,"UNDER WEAR",1255,20,,"SHIRTS",995,50,,"SKIRT",1025,70,,,,,,,,34,3,1,403.709686279297,104128042
4,59,128,47,1,"TOMATOES",1228,8,,"PEPPER",822,10,,"ONION",1227,3,,"GINGER",1240,3,,"GROUNDNUT",1240,12,,13,,70,3,1,403.709686279297,104128047
4,59,128,47,2,"TOMATOES",1228,8,,"PEPPER",822,15,,"ONION",1227,5,,"GINGER",1240,3,,"GROUNDNUT",1240,15,,10,,70,3,1,403.709686279297,104128047
4,59,128,60,1,"COCA COLA",1237,9,60,"MALT",1237,19,,"GUINESS STOUT",21,36,,"STONE LAGER",21,18,,"STAR LAGER",21,18,,24,,51,6,1,403.709686279297,104128060
4,59,128,65,1,,,,,,,,,,,,,,,,,,,,,,,34,3,1,403.709686279297,104128065
4,59,128,83,1,"USED CLOTHING",1296,160,,,,,,,,,,,,,,,,,,,,24,3,1,403.709686279297,104128083
4,59,128,93,1,"MAIZE",1273,45,,,,,,,,,,,,,,,,,,,,40,4,1,403.709686279297,104128093
4,59,128,98,1,,,,,,,,,,,,,,,,,,,,,,,66,6,1,403.709686279297,104128098
4,58,129,18,1,,,,,,,,,,,,,,,,,,,,,,,25,1,2,291.509735107422,104129018
4,58,129,20,1,,,,,,,,,,,,,,,,,,,,,,,34,5,2,291.509735107422,104129020
4,58,129,22,1,,,,,,,,,,,,,,,,,,,,,,,65,1,2,291.509735107422,104129022
4,58,130,2,1,,,,,,,,,,,,,,,,,,,,,,,60,2,1,230.196029663086,104130002
4,58,130,2,2,"SUGAR",1088,1,,"GARI",489,,80,"PALM OIL",801,2,,"GINGER",1247,1,,"PALM KERNEL OIL",799,1,,6,,60,2,1,230.196029663086,104130002
4,58,130,6,1,,,,,,,,,,,,,,,,,,,,,,,31,2,1,230.196029663086,104130006
4,58,130,9,1,,,,,,,,,,,,,,,,,,,,,,,40,4,1,230.196029663086,104130009
4,58,130,16,1,,,,,,,,,,,,,,,,,,,,,,,39,8,1,230.196029663086,104130016
4,58,130,21,1,"TIN MILO",297,4,50,"MOSQUITO COIL",1291,4,20,"SUGAR",1088,4,,"BATTERY",1253,4,,"MILK",1260,7,,9,,35,3,1,230.196029663086,104130021
4,58,130,23,1,,,,,,,,,,,,,,,,,,,,,,,54,1,1,230.196029663086,104130023
4,58,130,27,1,"MAIZE",19,15,,,,,,,,,,,,,,,,,,,,60,5,1,230.196029663086,104130027
4,58,130,28,1,"BEANS",98,60,,"MAIZE",1273,25,,,,,,,,,,,,,,,,60,4,1,230.196029663086,104130028
4,58,130,30,2,,,,,,,,,,,,,,,,,,,,,,,32,6,1,230.196029663086,104130030
4,58,130,30,1,"BREAD",151,15,,,,,,,,,,,,,,,,,,,,32,6,1,230.196029663086,104130030
4,58,130,40,1,"YAM",1289,24,,,,,,,,,,,,,,,,,,,,35,2,1,230.196029663086,104130040
4,58,130,43,1,,,,,,,,,,,,,,,,,,,,,,,36,7,1,230.196029663086,104130043
4,58,130,46,1,"YAM PEELING",1289,150,,,,,,,,,,,,,,,,,,,,36,6,1,230.196029663086,104130046
4,58,130,46,2,,,,,,,,,,,,,,,,,,,,,,,36,6,1,230.196029663086,104130046
4,58,131,7,1,"FISH",435,150,0,,,,,,,,,,,,,,,,,,,53,10,1,267.328399658203,104131007
4,58,131,8,1,,,,,,,,,,,,,,,,,,,,,,,43,3,1,267.328399658203,104131008
4,58,131,9,1,,,,,,,,,,,,,,,,,,,,,,,32,2,1,267.328399658203,104131009
4,58,131,13,1,"FISH",435,120,0,,,,,,,,,,,,,,,,,,,59,4,1,267.328399658203,104131013
4,58,131,13,3,,,,,,,,,,,,,,,,,,,,,,,59,4,1,267.328399658203,104131013
4,58,131,13,2,,,,,,,,,,,,,,,,,,,,,,,59,4,1,267.328399658203,104131013
4,58,131,15,1,"FISH",435,,,,,,,,,,,,,,,,,,,,,50,6,1,267.328399658203,104131015
4,58,131,15,2,"FISH",435,40,0,,,,,,,,,,,,,,,,,,,50,6,1,267.328399658203,104131015
4,58,131,17,1,,,,,,,,,,,,,,,,,,,,,,,48,5,1,267.328399658203,104131017
4,58,131,18,1,,,,,,,,,,,,,,,,,,,,,,,43,5,1,267.328399658203,104131018
4,58,131,24,1,,,,,,,,,,,,,,,,,,,,,,,50,7,1,267.328399658203,104131024
4,58,131,28,1,,,,,,,,,,,,,,,,,,,,,,,36,1,1,267.328399658203,104131028
4,58,131,31,1,,,,,,,,,,,,,,,,,,,,,,,35,5,1,267.328399658203,104131031
4,58,131,31,2,,,,,,,,,,,,,,,,,,,,,,,35,5,1,267.328399658203,104131031
4,58,131,53,3,,1179,650,0,,,,,,,,,,,,,,,,,,,31,7,1,267.328399658203,104131053
4,58,131,53,2,,,,,,,,,,,,,,,,,,,,,,,31,7,1,267.328399658203,104131053
4,58,131,53,1,"GROUNDNUT",14,800,0,,,,,,,,,,,,,,,,,,,31,7,1,267.328399658203,104131053
4,58,131,56,1,"FISH",435,650,0,,,,,,,,,,,,,,,,,,,36,5,1,267.328399658203,104131056
4,58,131,59,1,,,,,,,,,,,,,,,,,,,,,,,34,6,1,267.328399658203,104131059
4,58,131,59,2,,,,,,,,,,,,,,,,,,,,,,,34,6,1,267.328399658203,104131059
4,58,132,4,1,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,36,5,2,474.291229248047,104132004
4,58,132,4,2,,,,,,,,,,,,,,,,,,,,,,,36,5,2,474.291229248047,104132004
4,58,132,9,1,"CASTLE",21,480,,"STAR",21,360,,"MALT",1237,180,,"COCA-COLA",1237,216,,"FANTA",1237,216,,320,,45,5,2,474.291229248047,104132009
4,58,132,18,1,"GOAT",1239,90,,,,,,,,,,,,,,,,,,,,70,1,2,474.291229248047,104132018
4,58,132,19,1,,,,,,,,,,,,,,,,,,,,,,,41,4,2,474.291229248047,104132019
4,58,132,19,2,,,,,,,,,,,,,,,,,,,,,,,41,4,2,474.291229248047,104132019
4,58,132,23,1,,,,,,,,,,,,,,,,,,,,,,,66,3,2,474.291229248047,104132023
4,58,132,28,1,,,,,,,,,,,,,,,,,,,,,,,75,4,2,474.291229248047,104132028
4,58,132,39,1,,,,,,,,,,,,,,,,,,,,,,,37,5,2,474.291229248047,104132039
4,58,132,50,1,,,,,,,,,,,,,,,,,,,,,,,29,5,2,474.291229248047,104132050
4,51,133,5,1,,,,,,,,,,,,,,,,,,,,,,,27,5,2,580.208312988281,104133005
4,51,133,9,1,,,,,,,,,,,,,,,,,,,,,,,50,5,2,580.208312988281,104133009
4,51,133,18,1,,,,,,,,,,,,,,,,,,,,,,,54,1,2,580.208312988281,104133018
4,51,133,19,2,,,,,,,,,,,,,,,,,,,,,,,52,5,2,580.208312988281,104133019
4,51,133,19,1,,,,,,,,,,,,,,,,,,,,,,,52,5,2,580.208312988281,104133019
4,51,133,28,1,,,,,,,,,,,,,,,,,,,,,,,50,4,2,580.208312988281,104133028
4,51,133,29,1,,,,,,,,,,,,,,,,,,,,,,,52,2,2,580.208312988281,104133029
4,51,133,43,1,,,,,,,,,,,,,,,,,,,,,,,30,3,2,580.208312988281,104133043
4,51,133,45,1,"FISH",435,50,,"0",,,,"0",,,,"0",,,,"0",,,,,,40,3,2,580.208312988281,104133045
5,69,134,22,1,,,,,,,,,,,,,,,,,,,,,,,49,4,2,784.005676269531,105134022
5,69,134,30,1,,,,,,,,,,,,,,,,,,,,,,,76,7,2,784.005676269531,105134030
5,69,134,34,3,"VEG. OIL",1248,6,,"SUGAR",1088,2,40,"CANNED FISH",1224,5,,"OKRO",1267,2,,"TOMATOES",1228,3,,20,,39,5,2,784.005676269531,105134034
5,69,134,34,1,,,,,,,,,,,,,,,,,,,,,,,39,5,2,784.005676269531,105134034
5,69,134,34,2,,,,,,,,,,,,,,,,,,,,,,,39,5,2,784.005676269531,105134034
5,69,135,53,1,,,,,,,,,,,,,,,,,,,,,,,49,5,2,766.331726074219,105135053
5,69,135,59,1,,,,,,,,,,,,,,,,,,,,,,,59,6,2,766.331726074219,105135059
5,69,135,69,1,,,,,,,,,,,,,,,,,,,,,,,34,1,2,766.331726074219,105135069
5,69,135,78,1,,,,,,,,,,,,,,,,,,,,,,,22,1,2,766.331726074219,105135078
5,70,136,3,1,"BEANS",98,70,,"GROUNDNUTS",1240,240,,"TIN TOMATOES",1111,6,50,"RICE",1244,37,,"PALM OIL",801,6,50,16,,49,3,1,514.609191894531,105136003
5,70,136,5,1,"CHARCOAL",257,14,,"POLYTHENE BAG",878,,,,,,,,,,,,,,,,,71,2,1,514.609191894531,105136005
5,70,136,34,1,"ORANGES",1257,18,,,,,,,,,,,,,,,,,,,,35,4,1,514.609191894531,105136034
5,68,137,5,2,,,,,,,,,,,,,,,,,,,,,,,78,4,1,670.484497070313,105137005
5,68,137,5,1,"PALM KERNEL",797,150,,,,,,,,,,,,,,,,,,,,78,4,1,670.484497070313,105137005
5,68,137,8,1,,,,,,,,,,,,,,,,,,,,,,,40,3,1,670.484497070313,105137008
5,68,137,13,1,"RICE",1244,40,,"TINNED TOMATOES",1111,22,,"VEGETABLE OIL",1248,20,,"TINNED MILK",1260,22,,"SUGAR",1088,25,,98,,61,9,1,670.484497070313,105137013
5,68,137,14,1,,,,,,,,,,,,,,,,,,,,,,,25,1,1,670.484497070313,105137014
5,68,137,19,1,"PALM NUT",797,120,,,,,,,,,,,,,,,,,,,,55,7,1,670.484497070313,105137019
5,68,137,20,1,,,,,,,,,,,,,,,,,,,,,,,37,4,1,670.484497070313,105137020
5,68,137,23,1,,,,,,,,,,,,,,,,,,,,,,,31,4,1,670.484497070313,105137023
5,68,137,27,1,"SUGAR",42,30,,"TINNED MILK",44,25,,"TINNED TOMATOES",45,18,,"RICE",37,24,,"VEGETABLE OIL",47,20,,65,,36,7,1,670.484497070313,105137027
5,68,137,29,1,,,,,,,,,,,,,,,,,,,,,,,47,5,1,670.484497070313,105137029
5,68,137,30,1,"LOCAL ICE CREAM",571,10,,,,,,,,,,,,,,,,,,,,51,5,1,670.484497070313,105137030
5,68,137,31,1,"PALM OIL",801,80,,"PALM KERNEL",,20,,,,,,,,,,,,,,,,54,10,1,670.484497070313,105137031
5,70,138,17,1,,,,,,,,,,,,,,,,,,,,,,,26,1,2,589.031616210938,105138017
5,70,138,81,1,,,,,,,,,,,,,,,,,,,,,,,30,1,2,589.031616210938,105138081
5,82,139,1,1,"EAR RING",399,25,,"NECKLACE",755,5,,,,,,,,,,,,,,30,,43,4,1,582.542907714844,105139001
5,82,139,9,1,,,,,,,,,,,,,,,,,,,,,,,28,2,1,582.542907714844,105139009
5,82,139,10,2,,,,,,,,,,,,,,,,,,,,,,,52,6,1,582.542907714844,105139010
5,82,139,10,1,,,,,,,,,,,,,,,,,,,,,,,52,6,1,582.542907714844,105139010
5,82,139,26,1,,,,,,,,,,,,,,,,,,,,,,,35,1,1,582.542907714844,105139026
5,82,139,51,1,"RUBBER BUCKET",165,7,,"SPONGE DISH",1221,2,,,,,,,,,,,,,,,,52,1,1,582.542907714844,105139051
5,82,139,61,1,,,,,,,,,,,,,,,,,,,,,,,30,4,1,582.542907714844,105139061
5,82,139,65,1,,,,,,,,,,,,,,,,,,,,,,,52,3,1,582.542907714844,105139065
5,82,139,67,1,,,,,,,,,,,,,,,,,,,,,,,60,3,1,582.542907714844,105139067
5,82,139,79,2,,,,,,,,,,,,,,,,,,,,,,,71,4,1,582.542907714844,105139079
5,82,139,79,1,"YAM",1289,14,,,,,,,,,,,,,,,,,,,,71,4,1,582.542907714844,105139079
5,82,139,100,1,,,,,,,,,,,,,,,,,,,,,,,48,3,1,582.542907714844,105139100
5,82,139,107,1,,,,,,,,,,,,,,,,,,,,,,,23,1,1,582.542907714844,105139107
5,82,140,2,1,"BREAD",151,1,,"SUGAR",1088,1,,"KENKEY",614,3,,"GROUNDNUT",1240,3,,"GARI",489,2,,,,45,2,2,555.683837890625,105140002
5,82,140,15,1,,,,,,,,,,,,,,,,,,,,,,,43,5,2,555.683837890625,105140015
5,82,140,28,1,,,,,,,,,,,,,,,,,,,,,,,45,8,2,555.683837890625,105140028
5,73,142,1,1,,,,,,,,,,,,,,,,,,,,,,,41,7,1,617.651489257813,105142001
5,73,142,1,2,,,,,,,,,,,,,,,,,,,,,,,41,7,1,617.651489257813,105142001
5,73,142,2,1,"CHACOAL",257,340,,,,,,,,,,,,,,,,,,,,46,7,1,617.651489257813,105142002
5,73,142,12,2,"CABOLIC SOAP",356,30,,"KEY SOAP",356,22,,"DUCK SOAP",356,18,,,,,,,,,,,,42,5,1,617.651489257813,105142012
5,73,142,12,1,"VOLTIC WATER",1242,180,,"BISCUITS",121,60,,"DON SIMON",1237,100,,"EVA WINE",1237,80,,"MALTA",1237,40,,,,42,5,1,617.651489257813,105142012
5,73,142,13,1,"PURE WATER",,120,,,,,,,,,,,,,,,,,,,,33,5,1,617.651489257813,105142013
5,73,142,24,1,,,,,,,,,,,,,,,,,,,,,,,34,1,1,617.651489257813,105142024
