"id1","id2","id3","id4","entno","s5d_1a","s5d_1b","s5d_1ci","s5d_1cii","s5d_2a","s5d_2b","s5d_2ci","s5d_2cii","s5d_3a","s5d_3b","s5d_3ci","s5d_3cii","s5d_4a","s5d_4b","s5d_4ci","s5d_4cii","s5d_5a","s5d_5b","s5d_5ci","s5d_5cii","s5d_6a","s5d_6b","s5d_6ci","s5d_6cii","s5d_7a","s5d_7b","s5d_7ci","s5d_7cii","s5d_8a","s5d_8b","s5d_8ci","s5d_8cii","s5d_9a","s5d_9b","s5d_9ci","s5d_9cii","s5d_10a","s5d_10b","s5d_10ci","s5d_10cii","s5d_11a","s5d_11b","s5d_11ci","s5d_11cii","s5d_12a","s5d_12b","s5d_12ci","s5d_12cii","s5d_13a","s5d_13b","s5d_13ci","s5d_13cii","s5d_14a","s5d_14b","s5d_14ci","s5d_14cii","s5d_15a","s5d_15b","s5d_15ci","s5d_15cii","s5d_16a","s5d_16b","s5d_16ci","s5d_16cii","s5d_17a","s5d_17b","s5d_17ci","s5d_17cii","s5d_18","s5d_18a","s5d_18b","s5d_18ci","s5d_18cii","s5d_19","s5d_19a","s5d_19b","s5d_19ci","s5d_19cii","s5d_20","s5d_20a","s5d_20b","s5d_20ci","s5d_20cii","s5d_21i","s5d_21ii","s5d_21iii","s5d_21iv","s5d_22i","s5d_22ii","s5d_22iii","s5d_22iv","s5d_23i","s5d_23ii","s5d_23iii","s5d_23iv","s5d_24i","s5d_24ii","s5d_24iii","s5d_24iv","s5d_25i","s5d_25ii","s5d_25iii","s5d_25iv","s5d_26i","s5d_26ii","hhno"
7,127,250,32,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2,1,1,0,5,1,700,0,5,2,50,0,,0,0,0,4,1,15,0,7,1,45,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"CYLINDER(GAS)",1289,,,"CLOTHES",289,,,"IRONS",1290,,,"RICE COOKER",313,,,"JEWELRIES",1291,,,,,107250032
7,127,251,3,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,1,1,25,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"CALL CARDS",190,180,,,,,,,,,,,,,,,,,,,,107251003
7,127,251,8,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107251008
7,127,251,13,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107251013
7,127,251,23,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2,1,80,0,2,1,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107251023
7,127,251,31,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,4,2,2,0,4,2,150,0,4,2,10,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"CHARCOAL",257,50,,,,,,,,,,,,,,,,,,,,107251031
7,127,251,36,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,4,1,5,0,,0,0,0,,0,0,0,4,2,1,0,4,1,300,0,4,1,5,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"SECONDHAND CLOTHS",289,150,,,,,,,,,,,,,,,,,,,,107251036
7,127,251,38,1,,0,0,0,,0,0,0,,0,0,0,4,1,35,0,4,1,20,0,,0,0,0,,0,0,0,,0,0,0,2,1,150,0,2,1,25,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"PLYWOOD",866,500,,"FOAM MAKER",455,200,,"GLUE",507,200,,"DOOR KEYS",615,150,,"TINNER",,50,,250,,107251038
7,127,251,60,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,3,1,20,0,3,1,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"SALT",962,30,,,,,,,,,,,,,,,,,,,,107251060
7,127,251,91,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,4,1,35,0,4,1,2,50,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"CHARCOAL",257,35,,,,,,,,,,,,,,,,,,,,107251091
7,128,252,14,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2,1,35,0,2,1,4,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"GARI",489,6,,"SUGAR",1088,102,,"GROUNDNUT",1240,140,,"MAIZE",1273,72,,"CIGARETTE",278,12,,30,,107252014
7,128,252,24,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2,1,150,2,1,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"RICE",1244,58,,"SOAP",1037,31,,"SUGAR",1088,38,,"TIN TOMATOES",1111,7,25,"MILK",1260,8,50,35,,107252024
7,128,252,24,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107252024
7,128,252,36,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107252036
7,117,253,3,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107253003
7,117,253,3,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107253003
7,117,253,35,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107253035
7,117,253,42,1,8,0,0,0,8,0,0,0,8,0,0,0,7,1,40,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,400,0,4,1,28,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"DRY FISH",435,200,,"BUSH MEAT",1239,200,,,,,,,,,,,,,,,,107253042
7,117,253,42,2,8,0,0,0,7,1,6,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,150,0,4,1,3,0,8,0,0,0,4,1,1,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107253042
7,117,253,47,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,2,10,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"ONIONS",1227,80,,,,,,,,,,,,,,,,,,,,107253047
7,120,254,30,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107254030
7,120,254,32,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,4,0,8,0,0,0,8,0,0,0,8,0,0,0,2,1,4,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107254032
7,120,254,35,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,150,0,4,1,3,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107254035
7,120,254,35,2,8,0,0,0,7,1,12,0,8,0,0,0,8,0,0,0,4,1,2,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,300,0,4,1,5,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107254035
7,120,255,40,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107255040
7,119,256,3,1,4,0,100,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,4,0,8,0,0,0,8,0,0,0,4,1,80,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"SUGAR",1088,120,,,,,,,,,,,,,,,,,,,,107256003
7,119,256,3,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256003
7,119,256,10,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256010
7,119,256,16,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,160,0,4,1,20,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256016
7,119,256,17,1,8,0,0,0,4,1,4,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,250,0,4,1,80,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256017
7,119,256,18,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256018
7,119,256,20,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256020
7,119,256,45,1,8,0,0,0,6,1,150,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,550,0,4,1,50,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107256045
7,120,257,4,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,15,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107257004
7,120,257,8,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,100,0,,2,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"SALTED FISH",963,25,,,,,,"GROUNDNUT PASTE",520,12,,"PALM OIL",801,25,,"VEGETABLE OIL",403,40,,50,,107257008
7,120,257,11,1,8,0,0,0,8,0,0,0,8,0,0,0,4,1,50,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,1,200,0,5,1,16,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107257011
7,8,258,4,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107258004
7,8,258,16,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107258016
7,8,258,28,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107258028
7,8,258,30,1,8,0,0,0,1,1,2,0,8,0,0,0,1,1,1,0,8,0,0,0,8,0,0,0,1,1,1,0,8,0,0,0,1,1,150,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"FULL CATTLE",1239,500,,,,,,,,,,,,,,,,,,,,107258030
7,8,258,39,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107258039
7,8,258,49,1,8,0,0,0,7,12,1,2,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,12,80,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"SMOKED FISH",1035,600,,,,,,,,,,,,,,,,,,,,107258049
7,8,258,55,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,7,24,65,0,7,200,3,5,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107258055
7,8,258,71,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,1,150,0,4,3,6,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107258071
7,133,259,13,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,4,80,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"AKPETESHIE",19,80,,,,,,,,,,,,,,,,,,,,107259013
7,133,259,15,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"DRESSES",379,15,,,,,,,,,,,,,,,,,,,,107259015
7,133,259,15,2,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,2,1,3,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107259015
7,8,260,18,1,,0,0,0,,0,0,0,,0,0,0,4,1,5,0,4,1,3,0,2,1,2,0,,0,0,0,2,1,3,0,,0,0,0,2,1,6,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"BEER",21,16,,"MINERALS (SOFT DRINKS)",1043,10,50,"AKPETESHI",21,25,,"SPIRITS",1043,30,,,,,,,,107260018
7,8,260,45,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107260045
7,8,260,48,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107260048
7,8,261,24,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107261024
7,8,261,58,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107261058
7,8,261,58,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107261058
7,132,262,1,2,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,4,36,0,4,4,1,4,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,8,0,0,0,,8,0,0,0,,,0,0,0,"AKPETESHIE",19,72,,,,,,,,,,,,,,,,,,,,107262001
7,132,262,1,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262001
7,132,262,9,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262009
7,132,262,9,2,8,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2,1,10,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"ORANGE",1257,10,,,,,,,,,,,,,,,,,,,,107262009
7,132,262,12,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262012
7,132,262,12,1,4,1,60,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,2,1,0,50,8,0,0,0,8,0,0,0,2,1,80,0,2,1,2,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"PEPPER",1230,5,,"TOMATOES",1228,6,,"OKRO",1267,6,,"GARDEN EGGS",1215,7,,"PALM OIL",1248,10,,20,,107262012
7,132,262,13,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,4,20,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262013
7,132,262,16,1,8,0,0,0,7,1,50,0,8,0,0,0,8,0,0,0,4,1,7,0,8,0,0,0,8,0,0,0,8,0,0,0,4,4,38,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"AKPETESHIE",19,76,,,,,,,,,,,,,,,,,,,,107262016
7,132,262,20,1,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,2,2,0,20,8,0,0,0,8,0,0,0,4,4,40,0,4,4,20,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,"GINGER",1247,5,,"AHINTIA""",1290,2,,"FOMWISA""",1290,3,,,,,,,,,,,,107262020
7,132,262,22,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262022
7,132,262,23,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262023
7,132,262,23,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107262023
7,124,263,6,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107263006
7,124,263,6,1,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,107263006
