"id1","id2","id3","id4","s4aiv_plotno","s4aiv_a41","s4aiv_a42","s4aiv_a43","s4aiv_a44","s4aiv_a45","s4aiv_a46","s4aiv_a47i","s4aiv_a47ii","s4aiv_a48i","s4aiv_a48ii","s4aiv_a49i","s4aiv_a49ii","s4aiv_a50","s4aiv_a51i","s4aiv_a51ii","s4aiv_a52i","s4aiv_a52ii","s4aiv_a53i","s4aiv_a53ii","s4aiv_a54i","s4aiv_a54ii","s4aiv_a55i","s4aiv_a55ii","s4aiv_a56","s4aiv_a57i","s4aiv_a57ii","s4aiv_a58","s4aiv_a59","s4aiv_a60","s4aiv_a61","s4aiv_a62","s4aiv_a63","s4aiv_a64ii","s4aiv_a65","s4aiv_a66i","s4aiv_a66ii","s4aiv_a67","s4aiv_a68","s4aiv_a69","s4aiv_a70","s4aiv_a71","s4aiv_a72","s4aiv_a73ii","s4aiv_a74i","s4aiv_a74ii","s4aiv_a75i","s4aiv_a75ii","s4aiv_a76","s4aiv_a77","hhno"
6,98,190,12,1,2,,,,2,,,,,,,,3,200,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190012
6,98,190,12,2,2,,,,2,,,,,,,,3,200,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190012
6,98,190,14,2,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,10,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190014
6,98,190,14,1,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,10,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190014
6,98,190,14,3,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,10,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190014
6,98,190,16,1,2,,,,4,,,,,,,,3,200,,,,,,,,,,2,,,3,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106190016
6,98,190,16,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,10,"1",1,,-8,2,,,,,,,,,,,,,,,1,106190016
6,98,190,16,2,2,,,,2,,,,,,,,3,100,,,,,,,,,,,,,,,10,"1",1,,-8,2,,,,,,,,,,,,,,,1,106190016
6,98,190,19,1,2,,,,2,,,,,,,,3,500,,,,,,,,,,,,,,,10,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106190019
6,98,190,19,2,2,,,,2,,,,,,,,3,700,,,,,,,,,,,,,,,10,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106190019
6,98,190,21,4,2,,,,2,,,,,,,,3,1500,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190021
6,98,190,21,2,1,1,"2",2,2,,,,,,,,3,2000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190021
6,98,190,21,1,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190021
6,98,190,21,3,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190021
6,98,190,23,1,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",1,2,-8,2,,,,,,,,,,,,,,,1,106190023
6,98,190,26,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,1,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190026
6,98,190,26,1,2,,,,2,,,,,,,,4,3000,0,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190026
6,98,190,35,2,2,,,,2,,,,,,,,4,3000,0,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106190035
6,98,190,35,1,2,,,,2,,,,,,,,4,4000,0,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106190035
6,98,190,38,2,2,,,,2,,,,,,,,4,4000,0,,,,,,,,,,,,,,10,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190038
6,98,190,38,1,2,,,,2,,,,,,,,4,2000,0,,,,,,,,,,,,,,10,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190038
6,98,190,43,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106190043
6,98,190,43,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106190043
6,98,190,64,1,2,,,,2,,,,,,,,4,500,0,,,,,,,,,,,,,,10,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106190064
6,99,200,3,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106200003
6,99,200,9,3,2,,,,2,,,,,,,,4,600,,,,,,,,,,,,,,,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106200009
6,99,200,9,2,2,,,,2,,,,,,,,4,600,,,,,,,,,,,,,,,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106200009
6,99,200,9,1,2,,,,2,,,,,,,,4,600,,,,,,,,,,,,,,,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106200009
6,99,200,15,1,2,,,,3,,,,,,,,,,,50,,1,6,1,6,50,,2,,,1,2,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106200015
6,99,200,21,1,2,,,,2,,,,,,,,,10000,,,,,,,,,,,,,,,4,"1",2,2,,2,,,,,,,,,,,,,,,1,106200021
6,99,200,25,1,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106200025
6,99,200,39,1,1,1,"1",2,2,,,,,,,,2,,,,,,,,,,,,,,,,5,"1",1,1,,2,,,,,,,,,,,,,,,1,106200039
6,99,200,57,3,2,,,,2,,,,,,,,3,300,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,106200057
6,99,200,57,1,2,,,,2,,,,,,,,3,5000,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,106200057
6,99,200,57,2,2,,,,2,,,,,,,,3,1300,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,106200057
6,99,200,57,4,2,,,,2,,,,,,,,3,100,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,106200057
6,99,200,59,3,2,,,,3,,,,,,,,,,,50,,,4,2009,4,50,,2,,,1,2,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106200059
6,99,200,59,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,2,106200059
6,99,200,59,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,106200059
6,99,200,60,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,2,,,,,,,,,,,,,,,1,106200060
6,99,200,60,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,2,,,,,,,,,,,,,,,2,106200060
6,99,200,63,1,2,,,,2,,,,,,,,4,600,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106200063
6,99,200,65,3,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106200065
6,99,200,65,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106200065
6,99,200,65,4,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106200065
6,99,200,65,1,1,2,"1",2,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106200065
6,99,200,76,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,2,,,,,,,,,,,,,,,1,106200076
6,99,200,76,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,2,,,,,,,,,,,,,,,1,106200076
6,99,206,2,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,,2,,,,,,,,,,,,,,,1,106206002
6,99,206,6,2,2,,,,2,,,,,,,,3,1000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106206006
6,99,206,6,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106206006
6,99,206,14,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,2,106206014
6,99,206,23,1,2,,,,2,,,,,,,,4,50,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106206023
6,99,206,24,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106206024
6,99,206,29,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,106206029
6,99,206,30,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106206030
6,99,206,30,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106206030
6,99,206,31,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,2,106206031
6,99,206,40,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,2,106206040
6,99,206,40,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,2,106206040
6,99,206,40,4,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,106206040
6,99,206,40,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,2,,,,,,,,,,,,,,,1,106206040
6,99,206,44,1,2,,,,1,,300,,,,,,1,2000,,,,,,,,,,,,,,,6,"8",1,2,,2,,,,,,,,,,,,,,,1,106206044
6,99,206,44,2,2,,,,1,,300,,,,,,1,2000,,,,,,,,,,,,,,,6,"8",1,2,,2,,,,,,,,,,,,,,,1,106206044
6,99,231,6,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106231006
6,99,231,6,2,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106231006
6,99,231,8,4,2,,,,2,,,,,,,,4,700,,,,,,,,,,,,,,,5,"1",1,2,11,2,,,,,,,,,,,,,,,1,106231008
6,99,231,8,2,2,,,,2,,,,,,,,4,1200,,,,,,,,,,,,,,,5,"1",1,2,11,2,,,,,,,,,,,,,,,1,106231008
6,99,231,8,3,2,,,,2,,,,,,,,4,1200,,,,,,,,,,,,,,,5,"1",1,2,11,2,,,,,,,,,,,,,,,2,106231008
6,99,231,8,1,2,,,,2,,,,,,,,4,1200,,,,,,,,,,,,,,,5,"1",1,2,11,2,,,,,,,,,,,,,,,1,106231008
6,99,231,30,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106231030
6,99,231,30,2,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106231030
6,99,231,30,3,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"1",,2,,2,,,,,,,,,,,,,,,1,106231030
6,99,231,36,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106231036
6,99,231,39,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,5,"1",1,1,,2,,,,,,,,,,,,,,,1,106231039
6,99,231,46,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106231046
6,100,197,1,3,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197001
6,100,197,1,2,2,,,,2,,,,,,,,4,4000,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197001
6,100,197,1,1,1,1,"1",1,2,,,,,,,,4,5000,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197001
6,100,197,10,1,1,2,"1",2,2,,,,,,,,4,50000,0,,,,,,,,,,,,,,1,"12",2,2,-8,2,,,,,,,,,,,,,,,1,106197010
6,100,197,10,3,2,,,,2,,,,,,,,4,50000,0,,,,,,,,,,,,,,1,"12",2,2,-8,2,,,,,,,,,,,,,,,1,106197010
6,100,197,10,2,1,4,"1",2,2,,,,,,,,4,50000,0,,,,,,,,,,,,,,1,"12",2,2,-8,2,,,,,,,,,,,,,,,1,106197010
6,100,197,15,1,2,,,,2,,,,,,,,3,1500,,,,,,,,,,,,,,,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197015
6,100,197,15,2,1,3,"1",2,2,,,,,,,,3,4000,,,,,,,,,,,,,,,9,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106197015
6,100,197,18,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197018
6,100,197,18,1,1,2,"1",2,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197018
6,100,197,23,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,25,2,,,,,,,,,,,,,,,1,106197023
6,100,197,23,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,25,2,,,,,,,,,,,,,,,1,106197023
6,100,197,24,1,1,1,"1",1,4,,,,,,,,,,,,,,,,,,,2,,,3,2,6,"1",2,2,,2,,,,,,,,,,,,,,,1,106197024
6,100,197,25,1,2,,,,2,,,,,,,,3,30000,,,,,,,,,,,,,,,5,"8",1,2,,2,,,,,,,,,,,,,,,1,106197025
6,100,197,25,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,,2,,,,,,,,,,,,,,,1,106197025
6,100,197,26,3,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106197026
6,100,197,26,2,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106197026
6,100,197,26,1,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106197026
6,100,197,26,6,1,,"1",2,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106197026
6,100,197,26,4,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106197026
6,100,197,26,5,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106197026
6,100,197,39,2,2,,,,3,,,,,,,,,,,30,0,4,,2006,,30,0,2,,,1,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,106197039
6,100,197,39,1,1,2,"1",1,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,106197039
6,100,197,40,1,1,3,"1,2",1,4,,,,,,,,,,,,,,,,,,,2,,,4,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197040
6,100,197,40,4,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197040
6,100,197,40,5,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197040
6,100,197,40,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197040
6,100,197,40,3,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197040
6,100,197,41,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197041
6,100,197,41,3,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,2,106197041
6,100,197,41,2,1,4,"1,2",1,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106197041
6,100,198,40,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198040
6,100,198,40,2,2,,,,2,,,,,,,,3,900,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198040
6,100,198,58,1,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198058
6,100,198,71,2,2,,,,2,,,,,,,,2,300,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198071
6,100,198,71,1,2,,,,2,,,,,,,,2,200,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198071
6,100,198,71,3,2,,,,2,,,,,,,,2,200,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,2,106198071
6,100,198,73,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,2,106198073
6,100,198,79,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198079
6,100,198,79,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106198079
6,100,198,79,2,1,1,"1",2,4,,,,,,,,3,200,,,,,,,,,,2,,,3,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106198079
6,100,198,96,1,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106198096
6,100,198,96,2,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106198096
6,100,198,117,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106198117
6,100,198,127,3,2,,,,2,,,,,,,,4,150,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106198127
6,100,198,127,1,2,,,,2,,,,,,,,4,300,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106198127
6,100,198,127,2,2,,,,2,,,,,,,,4,150,,,,,,,,,,,,,,,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106198127
6,100,198,133,1,2,,,,2,,,,,,,,3,300,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198133
6,100,198,133,2,2,,,,2,,,,,,,,3,150,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198133
6,100,198,152,1,2,,,,2,,,,,,,,3,300,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106198152
6,100,198,154,1,2,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,9,"1",1,1,,2,,,,,,,,,,,,,,,1,106198154
6,100,198,154,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106198154
6,103,221,47,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,5,"1",2,2,,2,,,,,,,,,,,,,,,1,106221047
6,103,222,1,1,2,,,,2,,,,,,,,4,4000,,,,,,,,,,,,,,,5,"1",1,2,-8,1,1,,8,1,2,2,2,1,-8,,,,,2,2,106222001
6,103,222,3,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,5,"1",1,1,2,2,,,,,,,,,,,,,,,1,106222003
6,103,222,7,1,2,,,,2,,,,,,,,2,450,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106222007
6,103,222,16,1,2,,,,2,,,,,,,,4,4500,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106222016
6,103,222,18,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,1,5,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106222018
6,103,222,27,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,2,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,106222027
6,103,222,31,1,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,4,"1",1,1,-8,1,1,,4,1,2,2,3,5,,,,,,1,1,106222031
6,103,222,32,1,1,1,"1",2,1,2004,30497,,,,,,3,70000,,,,,,,,,,,,,,,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106222032
6,103,222,32,2,2,,,,2,,,,,,,,2,20000,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106222032
6,103,222,49,1,2,,,,2,,,,,,,,3,4000,,,,,,,,,,,,,,,4,"1",2,2,-8,2,,,,,,,,,,,,,,,2,106222049
6,106,237,3,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,,2,,,,,,,,,,,,,,,1,106237003
6,106,237,16,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106237016
6,106,237,21,1,1,1,"1",1,2,,,,,,,,3,4000,,,,,,,,,,,,,,,4,"1",1,2,,1,2,6,4,2,2,2,1,6,-8,0,,0,,1,2,106237021
6,106,237,44,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",2,2,,2,,,,,,,,,,,,,,,1,106237044
6,106,237,62,2,1,4,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106237062
6,106,237,62,1,2,,,,2,,,,,,,,3,1500,,,,,,,,,,,,,,,5,"1",2,2,,2,,,,,,,,,,,,,,,1,106237062
6,106,237,71,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,106237071
6,106,237,74,1,2,,,,2,,,,,,,,3,1800,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,106237074
6,108,229,1,1,2,,,,3,,,,,,,,,,,20,,1,,2011,,20,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229001
6,108,229,2,2,2,,,,3,,,,,,,,,,,10,,1,,2009,3,10,,2,,,,2,2,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106229002
6,108,229,2,1,2,,,,3,,,,,,,,,,,10,,1,,2009,3,10,,2,,,,2,2,"1",2,2,-8,2,,,,,,,,,,,,,,,1,106229002
6,108,229,5,2,2,,,,3,,,,,,,,,,,10,,1,,2009,3,10,,2,,,1,2,2,"1",2,2,,2,,,,,,,,,,,,,,,,106229005
6,108,229,5,1,2,,,,3,,,,,,,,,,,20,,1,,2009,8,,,2,,,1,2,2,"1",2,2,,2,,,,,,,,,,,,,,,,106229005
6,108,229,7,1,2,,,,3,,,,,,,,,,,20,,1,,2011,,20,,2,,,1,2,2,"9",2,2,,2,,,,,,,,,,,,,,,1,106229007
6,108,229,8,2,2,,,,3,,,,,,,,,,,15,,1,,2009,,15,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229008
6,108,229,8,1,1,1,"1",2,3,,,,,,,,,,,15,,1,,2009,,15,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229008
6,108,229,8,3,2,,,,3,,,,,,,,,,,15,,1,,2009,,15,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229008
6,108,229,8,4,2,,,,3,,,,,,,,,,,15,,1,,2009,,15,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229008
6,108,229,9,1,2,,,,3,,,,,,,,,,,15,0,,12,27,,405,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229009
6,108,229,9,3,2,,,,3,,,,,,,,,,,15,0,,12,26,,390,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229009
6,108,229,9,2,2,,,,3,,,,,,,,,,,15,0,,12,26,,390,,2,,,1,2,2,"7",2,2,,2,,,,,,,,,,,,,,,1,106229009
6,108,229,11,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,4,"8",1,1,,2,,,,,,,,,,,,,,,1,106229011
6,108,229,12,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,106229012
6,108,229,13,2,2,,,,3,,,,,,,,,,,20,,,12,2009,,20,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229013
6,108,229,13,1,2,,,,3,,,,,,,,,,,20,,,12,2009,,20,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229013
6,108,229,13,3,2,,,,3,,,,,,,,,,,20,,,12,2009,,20,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229013
6,108,229,14,2,1,1,"1",2,3,,,,,,,,,,,20,,1,,2009,,20,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229014
6,108,229,14,1,1,1,"1",2,3,,,,,,,,,,,20,,1,,2009,,20,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229014
6,108,229,17,1,1,1,"1",2,3,,,,,,,,,,,20,,,12,2010,,20,,2,,,1,2,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106229017
6,108,229,17,2,1,1,"1",2,3,,,,,,,,,,,20,,,12,2010,,20,,2,,,1,2,2,"8",2,2,,2,,,,,,,,,,,,,,,1,106229017
6,108,229,18,1,1,1,"1",2,3,,,,,,,,,,,20,,,12,2009,,20,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229018
6,108,229,20,2,2,,,,3,,,,,,,,,,,15,0,1,,2009,6,15,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229020
6,108,229,20,1,2,,,,3,,,,,,,,,,,15,0,1,,2009,6,15,,2,,,1,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106229020
6,108,229,26,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"7",1,1,-8,2,,,,,,,,,,,,,,,1,106229026
6,108,229,30,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,6,"1",1,1,,2,,,,,,,,,,,,,,,1,106229030
6,108,230,5,2,2,,,,3,,,,,,,,,,,,,1,,2009,,,,2,,,8,2,2,"7",2,2,-8,2,,,,,,,,,,,,,,,1,106230005
